tensor_name	shard	size	dtype	shape	component_class	layer_id	expert_id	semantic_role
model.layers.0.mlp.experts.45.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	45	weight
model.layers.0.mlp.experts.45.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	45	weight
model.layers.0.mlp.experts.45.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	45	weight
model.layers.0.mlp.experts.46.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	46	weight
model.layers.0.mlp.experts.46.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	46	weight
model.layers.0.mlp.experts.46.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	46	weight
model.layers.0.mlp.experts.47.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	47	weight
model.layers.0.mlp.experts.47.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	47	weight
model.layers.0.mlp.experts.47.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	47	weight
model.layers.0.mlp.experts.48.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	48	weight
model.layers.0.mlp.experts.48.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	48	weight
model.layers.0.mlp.experts.48.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	48	weight
model.layers.0.mlp.experts.49.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	49	weight
model.layers.0.mlp.experts.49.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	49	weight
model.layers.0.mlp.experts.49.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	49	weight
model.layers.0.mlp.experts.5.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	5	weight
model.layers.0.mlp.experts.5.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	5	weight
model.layers.0.mlp.experts.5.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	5	weight
model.layers.0.mlp.experts.50.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	50	weight
model.layers.0.mlp.experts.50.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	50	weight
model.layers.0.mlp.experts.50.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	50	weight
model.layers.0.mlp.experts.51.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	51	weight
model.layers.0.mlp.experts.51.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	51	weight
model.layers.0.mlp.experts.51.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	51	weight
model.layers.0.mlp.experts.52.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	52	weight
model.layers.0.mlp.experts.52.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	52	weight
model.layers.0.mlp.experts.52.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	52	weight
model.layers.0.mlp.experts.53.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	53	weight
model.layers.0.mlp.experts.53.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	53	weight
model.layers.0.mlp.experts.53.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	53	weight
model.layers.0.mlp.experts.54.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	54	weight
model.layers.0.mlp.experts.54.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	54	weight
model.layers.0.mlp.experts.54.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	54	weight
model.layers.0.mlp.experts.55.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	55	weight
model.layers.0.mlp.experts.55.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	55	weight
model.layers.0.mlp.experts.55.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	55	weight
model.layers.0.mlp.experts.56.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	56	weight
model.layers.0.mlp.experts.56.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	56	weight
model.layers.0.mlp.experts.56.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	56	weight
model.layers.0.mlp.experts.57.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	57	weight
model.layers.0.mlp.experts.57.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	57	weight
model.layers.0.mlp.experts.57.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	57	weight
model.layers.0.mlp.experts.58.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	58	weight
model.layers.0.mlp.experts.58.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	58	weight
model.layers.0.mlp.experts.58.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	58	weight
model.layers.0.mlp.experts.59.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	59	weight
model.layers.0.mlp.experts.59.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	59	weight
model.layers.0.mlp.experts.59.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	59	weight
model.layers.0.mlp.experts.6.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	6	weight
model.layers.0.mlp.experts.6.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	6	weight
model.layers.0.mlp.experts.6.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	6	weight
model.layers.0.mlp.experts.60.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	60	weight
model.layers.0.mlp.experts.60.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	60	weight
model.layers.0.mlp.experts.60.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	60	weight
model.layers.0.mlp.experts.61.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	61	weight
model.layers.0.mlp.experts.61.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	61	weight
model.layers.0.mlp.experts.61.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	61	weight
model.layers.0.mlp.experts.62.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	62	weight
model.layers.0.mlp.experts.62.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	62	weight
model.layers.0.mlp.experts.62.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	62	weight
model.layers.0.mlp.experts.63.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	63	weight
model.layers.0.mlp.experts.63.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	63	weight
model.layers.0.mlp.experts.63.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	63	weight
model.layers.0.mlp.experts.64.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	64	weight
model.layers.0.mlp.experts.64.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	64	weight
model.layers.0.mlp.experts.64.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	64	weight
model.layers.0.mlp.experts.65.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	65	weight
model.layers.0.mlp.experts.65.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	65	weight
model.layers.0.mlp.experts.65.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	65	weight
model.layers.0.mlp.experts.66.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	66	weight
model.layers.0.mlp.experts.66.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	66	weight
model.layers.0.mlp.experts.66.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	66	weight
model.layers.0.mlp.experts.67.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	67	weight
model.layers.0.mlp.experts.67.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	67	weight
model.layers.0.mlp.experts.67.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	67	weight
model.layers.0.mlp.experts.68.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	68	weight
model.layers.0.mlp.experts.68.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	68	weight
model.layers.0.mlp.experts.68.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	68	weight
model.layers.0.mlp.experts.69.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	69	weight
model.layers.0.mlp.experts.69.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	69	weight
model.layers.0.mlp.experts.69.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	69	weight
model.layers.0.mlp.experts.7.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	7	weight
model.layers.0.mlp.experts.7.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	7	weight
model.layers.0.mlp.experts.7.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	7	weight
model.layers.0.mlp.experts.70.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	70	weight
model.layers.0.mlp.experts.70.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	70	weight
model.layers.0.mlp.experts.70.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	70	weight
model.layers.0.mlp.experts.71.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	71	weight
model.layers.0.mlp.experts.71.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	71	weight
model.layers.0.mlp.experts.71.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	71	weight
model.layers.0.mlp.experts.72.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	72	weight
model.layers.0.mlp.experts.72.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	72	weight
model.layers.0.mlp.experts.72.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	72	weight
model.layers.0.mlp.experts.73.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	73	weight
model.layers.0.mlp.experts.73.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	73	weight
model.layers.0.mlp.experts.73.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	73	weight
model.layers.0.mlp.experts.74.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	74	weight
model.layers.0.mlp.experts.74.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	74	weight
model.layers.0.mlp.experts.74.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	74	weight
model.layers.0.mlp.experts.75.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	75	weight
model.layers.0.mlp.experts.75.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	75	weight
model.layers.0.mlp.experts.75.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	75	weight
model.layers.0.mlp.experts.76.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	76	weight
model.layers.0.mlp.experts.76.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	76	weight
model.layers.0.mlp.experts.76.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	76	weight
model.layers.0.mlp.experts.77.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	77	weight
model.layers.0.mlp.experts.77.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	77	weight
model.layers.0.mlp.experts.77.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	77	weight
model.layers.0.mlp.experts.78.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	78	weight
model.layers.0.mlp.experts.78.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	78	weight
model.layers.0.mlp.experts.78.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	78	weight
model.layers.0.mlp.experts.79.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	79	weight
model.layers.0.mlp.experts.79.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	79	weight
model.layers.0.mlp.experts.79.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	79	weight
model.layers.0.mlp.experts.8.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	8	weight
model.layers.0.mlp.experts.8.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	8	weight
model.layers.0.mlp.experts.8.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	8	weight
model.layers.0.mlp.experts.80.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	80	weight
model.layers.0.mlp.experts.80.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	80	weight
model.layers.0.mlp.experts.80.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	80	weight
model.layers.0.mlp.experts.81.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	81	weight
model.layers.0.mlp.experts.81.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	81	weight
model.layers.0.mlp.experts.81.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	81	weight
model.layers.0.mlp.experts.82.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	82	weight
model.layers.0.mlp.experts.82.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	82	weight
model.layers.0.mlp.experts.82.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	82	weight
model.layers.0.mlp.experts.83.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	83	weight
model.layers.0.mlp.experts.83.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	83	weight
model.layers.0.mlp.experts.83.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	83	weight
model.layers.0.mlp.experts.84.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	84	weight
model.layers.0.mlp.experts.84.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	84	weight
model.layers.0.mlp.experts.84.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	84	weight
model.layers.0.mlp.experts.85.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	85	weight
model.layers.0.mlp.experts.85.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	85	weight
model.layers.0.mlp.experts.85.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	85	weight
model.layers.0.mlp.experts.86.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	86	weight
model.layers.0.mlp.experts.86.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	86	weight
model.layers.0.mlp.experts.86.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	86	weight
model.layers.0.mlp.experts.87.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	87	weight
model.layers.0.mlp.experts.87.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	87	weight
model.layers.0.mlp.experts.87.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	87	weight
model.layers.0.mlp.experts.88.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	88	weight
model.layers.0.mlp.experts.88.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	88	weight
model.layers.0.mlp.experts.88.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	88	weight
model.layers.0.mlp.experts.89.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	89	weight
model.layers.0.mlp.experts.89.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	89	weight
model.layers.0.mlp.experts.89.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	89	weight
model.layers.0.mlp.experts.9.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	9	weight
model.layers.0.mlp.experts.9.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	9	weight
model.layers.0.mlp.experts.9.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	9	weight
model.layers.0.mlp.experts.90.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	90	weight
model.layers.0.mlp.experts.90.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	90	weight
model.layers.0.mlp.experts.90.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	90	weight
model.layers.0.mlp.experts.91.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	91	weight
model.layers.0.mlp.experts.91.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	91	weight
model.layers.0.mlp.experts.91.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	91	weight
model.layers.0.mlp.experts.92.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	92	weight
model.layers.0.mlp.experts.92.gate_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	92	weight
model.layers.0.mlp.experts.92.up_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	0	92	weight
model.layers.0.mlp.experts.93.down_proj.weight	model-00001-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	0	93	weight
