scenario	phase	family_archetype	normalized_kernel_family	exact_implementation_sha256	implementation_family_key	recurrence_signature	grid	block	launch_count	accumulated_gpu_duration_ns	scenario_gpu_time_share	s2_balanced_relation	scenario_specific_high_mass_gap	meta_suite_relation	remaining_high_mass_exact_gap
T8192	DECODE	COPY	COPY_KERNEL	1dcd309bfcaf4619985c9773e3174747e99765bae9400e943b6c6c44db5ba036	EXACT_SHA256_1dcd309bfcaf4619985c9773e3174747e99765bae9400e943b6c6c44db5ba036	STABLE_48	152,2,1	512,1,1	1488	12843729	0.04041517315411484	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
T8192	DECODE	GEMM	CUBLAS_GEMM	236b2b929cf3f9ebf8ad18474634f2a94ee4eec7cf4cb0d73ff98ef8a395c849	EXACT_SHA256_236b2b929cf3f9ebf8ad18474634f2a94ee4eec7cf4cb0d73ff98ef8a395c849	STABLE_1	1,1,1	256,1,1	32	37440	0.00011781189737731616	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	DECODE	GEMV	CUBLAS_GEMV	9c8b8197c254fdbf63a135e8bd63b6485df1c077c48dcadd41f00f2c59e81469	CUBLAS_GEMV_EXACT_9c8b8197c254fdbf63a135e8bd63b6485df1c077c48dcadd41f00f2c59e81469	STABLE_48	1216,1,1	16,4,1	1536	24154538	0.0760067294885813	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
T8192	DECODE	GEMV	CUBLAS_GEMV	9c8b8197c254fdbf63a135e8bd63b6485df1c077c48dcadd41f00f2c59e81469	CUBLAS_GEMV_EXACT_9c8b8197c254fdbf63a135e8bd63b6485df1c077c48dcadd41f00f2c59e81469	STABLE_1	18992,1,1	8,8,1	32	13078165	0.0411528694675109	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
T8192	DECODE	GEMV	CUBLAS_GEMV	9c8b8197c254fdbf63a135e8bd63b6485df1c077c48dcadd41f00f2c59e81469	CUBLAS_GEMV_EXACT_9c8b8197c254fdbf63a135e8bd63b6485df1c077c48dcadd41f00f2c59e81469	STABLE_24	224,1,1	16,4,1	768	11449495	0.03602795753103885	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
T8192	DECODE	GEMV	CUBLAS_GEMV	64f86c20cfc766d359c75d4b471c98ecf3fa8577e91f37cfb5564379668a2353	CUBLAS_GEMV_EXACT_64f86c20cfc766d359c75d4b471c98ecf3fa8577e91f37cfb5564379668a2353	STABLE_48	224,1,1	32,4,1	1536	6598923	0.020764733955043038	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
T8192	DECODE	GEMV	CUBLAS_GEMV	64f86c20cfc766d359c75d4b471c98ecf3fa8577e91f37cfb5564379668a2353	CUBLAS_GEMV_EXACT_64f86c20cfc766d359c75d4b471c98ecf3fa8577e91f37cfb5564379668a2353	STABLE_48	32,1,1	32,4,1	1536	4220167	0.013279537433737613	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
T8192	DECODE	OTHER	OTHER_EXACT_IMPLEMENTATION	d71007a2126c2b81da00e00d42fe2158c2639bbad926caa197a2cf8e98c1c922	EXACT_SHA256_d71007a2126c2b81da00e00d42fe2158c2639bbad926caa197a2cf8e98c1c922	STABLE_1	7,1,1	128,1,1	32	57984	0.00018245740004076656	UNCOVERED_ARCHETYPE	NO	UNCOVERED_ARCHETYPE	NO
T8192	DECODE	FLASH	PYTORCH_FLASH_FWD	e38eb3e5e78b49fe8f9e20a45f95c9b321ce9747e88a1c36a627e74929bc5eec	FLASH_FWD_SPLITKV_COMBINE	STABLE_24	2,1,1	128,1,1	768	1969571	0.006197620099608386	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
T8192	DECODE	FLASH	PYTORCH_FLASH_FWD	acd9e92a7282d0c17ce34f2bda8a7972bb8913b66629d00bdecf3b119a81d426	FLASH_FWD_SPLITKV	STABLE_24	1,9,14	128,1,1	768	25271741	0.07952221573819747	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	9b1cdd2742b2670c8e01f898eb0822cd8797c01086aac0c04669129e160274ce	EXACT_SHA256_9b1cdd2742b2670c8e01f898eb0822cd8797c01086aac0c04669129e160274ce	ONE_OBSERVED_PASS	128,1,1	64,1,1	1	1184	3.725675387145896e-06	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	91297a911e5ce0bc544f9f1e69b7e03db76a50894146196e6db519747eea57d6	EXACT_SHA256_91297a911e5ce0bc544f9f1e69b7e03db76a50894146196e6db519747eea57d6	ONE_OBSERVED_PASS	28672,1,1	128,1,1	49	1142048	0.0035936656457256724	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	3152a5cb6f7e1e6677da5888d1fefa8b3ca559fddf1fb0c4617d0cb56def4477	EXACT_SHA256_3152a5cb6f7e1e6677da5888d1fefa8b3ca559fddf1fb0c4617d0cb56def4477	ONE_OBSERVED_PASS	14336,1,1	128,1,1	97	2591840	0.008155704810321131	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	3152a5cb6f7e1e6677da5888d1fefa8b3ca559fddf1fb0c4617d0cb56def4477	EXACT_SHA256_3152a5cb6f7e1e6677da5888d1fefa8b3ca559fddf1fb0c4617d0cb56def4477	ONE_OBSERVED_PASS	2048,1,1	128,1,1	48	311232	0.0009793491571724589	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	8aa3a46aafcd3bec14540f327e0544e4b2dca8d0f1ff0980a31a7beb6a88c7d6	EXACT_SHA256_8aa3a46aafcd3bec14540f327e0544e4b2dca8d0f1ff0980a31a7beb6a88c7d6	ONE_OBSERVED_PASS	14336,1,1	128,1,1	24	723104	0.002275380722252319	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	8aa3a46aafcd3bec14540f327e0544e4b2dca8d0f1ff0980a31a7beb6a88c7d6	EXACT_SHA256_8aa3a46aafcd3bec14540f327e0544e4b2dca8d0f1ff0980a31a7beb6a88c7d6	ONE_OBSERVED_PASS	2048,1,1	128,1,1	24	115104	0.00036219606398821047	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_OBSERVED_PASS	14336,1,1	128,1,1	48	1243586	0.003913173777026365	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	bdd4f2099fa3c9f8e3b033bd895b8cab81b6e96352879bf37854ae6723f62c16	EXACT_SHA256_bdd4f2099fa3c9f8e3b033bd895b8cab81b6e96352879bf37854ae6723f62c16	ONE_OBSERVED_PASS	1024,1,1	128,1,1	24	69632	0.0002191099903359316	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	bdd4f2099fa3c9f8e3b033bd895b8cab81b6e96352879bf37854ae6723f62c16	EXACT_SHA256_bdd4f2099fa3c9f8e3b033bd895b8cab81b6e96352879bf37854ae6723f62c16	ONE_OBSERVED_PASS	7168,1,1	128,1,1	24	257664	0.0008107875193864528	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	REDUCE	AT_NATIVE_REDUCE	d1934c1198203f32a8446aa6060a5371f039492e919c517e67a0ff56e061d5c8	EXACT_SHA256_d1934c1198203f32a8446aa6060a5371f039492e919c517e67a0ff56e061d5c8	ONE_OBSERVED_PASS	512,1,1	32,16,1	49	679488	0.002138134896504215	UNCOVERED_ARCHETYPE	NO	UNCOVERED_ARCHETYPE	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_UNROLLED_ELEMENTWISE	26d2f4f0b5d9d5b83d006b5e996d302bc2540a6b46e756e9c77b55f1b382e8bb	EXACT_SHA256_26d2f4f0b5d9d5b83d006b5e996d302bc2540a6b46e756e9c77b55f1b382e8bb	ONE_OBSERVED_PASS	1024,1,1	128,1,1	2	6816	2.144780695843448e-05	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_UNROLLED_ELEMENTWISE	26d2f4f0b5d9d5b83d006b5e996d302bc2540a6b46e756e9c77b55f1b382e8bb	EXACT_SHA256_26d2f4f0b5d9d5b83d006b5e996d302bc2540a6b46e756e9c77b55f1b382e8bb	ONE_OBSERVED_PASS	14336,1,1	128,1,1	49	1135296	0.0035724192266260025	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_UNROLLED_ELEMENTWISE	3702ca85440b806203a31d138d80432ce866ff4ba454c09654edbe7c32daf526	EXACT_SHA256_3702ca85440b806203a31d138d80432ce866ff4ba454c09654edbe7c32daf526	ONE_OBSERVED_PASS	14336,1,1	128,1,1	49	1216609	0.0038282856478717743	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_UNROLLED_ELEMENTWISE	3702ca85440b806203a31d138d80432ce866ff4ba454c09654edbe7c32daf526	EXACT_SHA256_3702ca85440b806203a31d138d80432ce866ff4ba454c09654edbe7c32daf526	ONE_OBSERVED_PASS	16,1,1	128,1,1	1	2048	6.444411480468576e-06	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	0c13d038c2620873928ae5a36dd84e84b24a70287e3637f75bc0f3ed71c8a4d1	EXACT_SHA256_0c13d038c2620873928ae5a36dd84e84b24a70287e3637f75bc0f3ed71c8a4d1	ONE_OBSERVED_PASS	77824,1,1	128,1,1	24	5795192	0.01823564543765608	UNCOVERED_ARCHETYPE	YES	LEVEL3_EXACT	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	a43e69a63440bd40b51a333c784e6c93da8a5d97e93b96abb6fdaa150d7c6302	EXACT_SHA256_a43e69a63440bd40b51a333c784e6c93da8a5d97e93b96abb6fdaa150d7c6302	ONE_OBSERVED_PASS	1024,1,1	128,1,1	2	4608	1.4499925831054297e-05	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	e88663be9a32f280a8174eef80811f6610d41523e6f08d34561f29442abd05c4	EXACT_SHA256_e88663be9a32f280a8174eef80811f6610d41523e6f08d34561f29442abd05c4	ONE_OBSERVED_PASS	77824,1,1	128,1,1	24	9377218	0.029507153971707317	UNCOVERED_ARCHETYPE	YES	LEVEL3_EXACT	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	5711aa9db8c527013d97f362d04044929dca517a8e05fc11bfa622179d9a60ed	EXACT_SHA256_5711aa9db8c527013d97f362d04044929dca517a8e05fc11bfa622179d9a60ed	ONE_OBSERVED_PASS	16,1,1	128,1,1	49	65792	0.000207026718810053	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	2cd3f805e75b60f437e0ecf47f1945becd532a081eeb10bb36e7cc262e6f7e26	EXACT_SHA256_2cd3f805e75b60f437e0ecf47f1945becd532a081eeb10bb36e7cc262e6f7e26	ONE_OBSERVED_PASS	14336,1,1	128,1,1	48	2380808	0.0074916535195270655	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	a68982cf6d846a655cd482da3ca16cf4540e49dfc55e4ebbd4b26df2d827866e	EXACT_SHA256_a68982cf6d846a655cd482da3ca16cf4540e49dfc55e4ebbd4b26df2d827866e	ONE_OBSERVED_PASS	1024,1,1	128,1,1	1	2720	8.558983997497328e-06	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	3d29b9d568dac897004721d1cb9b00837e19e4db53054e85678fd4b8a9ca1e47	EXACT_SHA256_3d29b9d568dac897004721d1cb9b00837e19e4db53054e85678fd4b8a9ca1e47	ONE_OBSERVED_PASS	16,1,1	128,1,1	49	49888	0.00015698183590703922	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	07f1489f01f6aeca4c868a66daa2d779d06d084290e03498907d6ca894520361	EXACT_SHA256_07f1489f01f6aeca4c868a66daa2d779d06d084290e03498907d6ca894520361	ONE_OBSERVED_PASS	1024,1,1	128,1,1	1	2752	8.65967792687965e-06	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	6d15560c6de4c556736b71012a902ff283d9e88f8b16006697b7b9723dae7877	EXACT_SHA256_6d15560c6de4c556736b71012a902ff283d9e88f8b16006697b7b9723dae7877	ONE_OBSERVED_PASS	14336,1,1	128,1,1	49	1688643	0.005313628093560985	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	COPY	COPY_KERNEL	e593dab8aec90bd69f8465eb6a67ce3b4db21258884d7c33fec094f870a90650	EXACT_SHA256_e593dab8aec90bd69f8465eb6a67ce3b4db21258884d7c33fec094f870a90650	ONE_OBSERVED_PASS	152,2,1	512,1,1	48	1233376	0.0038810461201828177	UNCOVERED_ARCHETYPE	NO	UNCOVERED_ARCHETYPE	NO
T8192	PREFILL	COPY	COPY_KERNEL	b50a7ce001b169c87982c8b3e2f1028337e89895f75bdde6f8177633ea39e911	EXACT_SHA256_b50a7ce001b169c87982c8b3e2f1028337e89895f75bdde6f8177633ea39e911	ONE_OBSERVED_PASS	152,2,1	512,1,1	1	6304	1.9836704088317337e-05	UNCOVERED_ARCHETYPE	NO	UNCOVERED_ARCHETYPE	NO
T8192	PREFILL	GEMM	CUBLAS_GEMM	8530e1eefcc894c7e7a5fc850f51ffdce69371602db40ea0cca0c9242443f1f5	EXACT_SHA256_8530e1eefcc894c7e7a5fc850f51ffdce69371602db40ea0cca0c9242443f1f5	ONE_OBSERVED_PASS	7,64,1	128,1,1	24	18263298	0.05746885122188417	LEVEL2_IMPLEMENTATION_RECURRENCE	YES	LEVEL3_EXACT	NO
T8192	PREFILL	GEMM	CUBLAS_GEMM	6772506365e233da090e0ec1971f29a2a97bb416727f6cee57157daa8f9f1462	EXACT_SHA256_6772506365e233da090e0ec1971f29a2a97bb416727f6cee57157daa8f9f1462	ONE_OBSERVED_PASS	38,64,1	128,1,1	48	36834608	0.11590691927429671	LEVEL1_ARCHETYPE_ONLY	YES	LEVEL3_EXACT	NO
T8192	PREFILL	GEMM	CUBLAS_GEMM	6772506365e233da090e0ec1971f29a2a97bb416727f6cee57157daa8f9f1462	EXACT_SHA256_6772506365e233da090e0ec1971f29a2a97bb416727f6cee57157daa8f9f1462	ONE_OBSERVED_PASS	7,64,1	128,1,1	24	3580513	0.011266747599202629	LEVEL1_ARCHETYPE_ONLY	YES	LEVEL2_IMPLEMENTATION_RECURRENCE	YES
T8192	PREFILL	GEMM	CUBLAS_GEMM	ddf4121b5073a646d5c26175c07a8db0df30b54cd0e9e17e3393e3fadcc2d348	EXACT_SHA256_ddf4121b5073a646d5c26175c07a8db0df30b54cd0e9e17e3393e3fadcc2d348	ONE_OBSERVED_PASS	7,64,1	128,1,1	24	3555777	0.011188911191790094	LEVEL1_ARCHETYPE_ONLY	YES	LEVEL1_ARCHETYPE_ONLY	YES
T8192	PREFILL	GEMM	CUBLAS_GEMM	c6fed542427f8d1a626db048ac76e10f1ff72cb0e122b4ddce331b01f52dfdc3	EXACT_SHA256_c6fed542427f8d1a626db048ac76e10f1ff72cb0e122b4ddce331b01f52dfdc3	ONE_OBSERVED_PASS	1,128,1	128,1,1	48	1363168	0.004289460697757513	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	GEMM	CUBLAS_GEMM	90f8352b488cd3123433f3ba1c70b52fdf0186831d779bb6eea1135c76e59d93	CUTLASS_F16_GEMM_256X128_32X3_TN_ALIGN8	ONE_OBSERVED_PASS	512,75,1	256,1,1	1	24471716	0.0770047888365071	LEVEL2_IMPLEMENTATION_RECURRENCE	YES	LEVEL3_EXACT	NO
T8192	PREFILL	GEMM	CUBLAS_GEMM	54a54b33a055bbbcc9b2a29f1dbde524723fa8467d085949b015accba2a3a85f	EXACT_SHA256_54a54b33a055bbbcc9b2a29f1dbde524723fa8467d085949b015accba2a3a85f	ONE_OBSERVED_PASS	256,1,1	256,1,1	1	1856	5.840247904174647e-06	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
T8192	PREFILL	OTHER	OTHER_EXACT_IMPLEMENTATION	692a5a59982e66f045d1764f4845ba826e7ade50a095c3f76e8f34913b91d0a8	EXACT_SHA256_692a5a59982e66f045d1764f4845ba826e7ade50a095c3f76e8f34913b91d0a8	ONE_OBSERVED_PASS	608,1,1	128,1,1	1	61664	0.00019403720191973355	UNCOVERED_ARCHETYPE	NO	UNCOVERED_ARCHETYPE	NO
T8192	PREFILL	FLASH	PYTORCH_FLASH_FWD	28f5ddff59b2ab385e957e346a004210bdff57579ab7607d302907c74f415ba4	FLASH_FWD	ONE_OBSERVED_PASS	64,1,14	128,1,1	24	37437222	0.11780315588557166	LEVEL2_IMPLEMENTATION_RECURRENCE	YES	LEVEL3_EXACT	NO
B4	AUXILIARY	REDUCE	AT_NATIVE_REDUCE	7e92bc5c05f71ba4e365f817703efeb2ee9218a1ab865776f0b91b6f46fa4a37	EXACT_SHA256_7e92bc5c05f71ba4e365f817703efeb2ee9218a1ab865776f0b91b6f46fa4a37	AUXILIARY	4,19,1	128,4,1	33	226497	0.0007340697915030417	UNCOVERED_ARCHETYPE	NO	UNCOVERED_ARCHETYPE	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	9b1cdd2742b2670c8e01f898eb0822cd8797c01086aac0c04669129e160274ce	EXACT_SHA256_9b1cdd2742b2670c8e01f898eb0822cd8797c01086aac0c04669129e160274ce	STABLE_1	1,1,1	64,1,1	32	26016	8.43170536287153e-05	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	91297a911e5ce0bc544f9f1e69b7e03db76a50894146196e6db519747eea57d6	EXACT_SHA256_91297a911e5ce0bc544f9f1e69b7e03db76a50894146196e6db519747eea57d6	STABLE_49	14,1,1	128,1,1	1568	2088262	0.006767992736962188	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL2_IMPLEMENTATION_RECURRENCE	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	3152a5cb6f7e1e6677da5888d1fefa8b3ca559fddf1fb0c4617d0cb56def4477	EXACT_SHA256_3152a5cb6f7e1e6677da5888d1fefa8b3ca559fddf1fb0c4617d0cb56def4477	STABLE_48	1,1,1	128,1,1	1536	2499457	0.008100663050110235	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	3152a5cb6f7e1e6677da5888d1fefa8b3ca559fddf1fb0c4617d0cb56def4477	EXACT_SHA256_3152a5cb6f7e1e6677da5888d1fefa8b3ca559fddf1fb0c4617d0cb56def4477	STABLE_97	7,1,1	128,1,1	3104	5568290	0.018046656155836376	LEVEL1_ARCHETYPE_ONLY	YES	LEVEL1_ARCHETYPE_ONLY	YES
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14343,1,1	128,1,1	48	1066883	0.0034577348987763173	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14350,1,1	128,1,1	48	1070882	0.00347069553444134	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14357,1,1	128,1,1	48	1071809	0.0034736999128513117	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14364,1,1	128,1,1	48	1071266	0.0034719400665982215	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14371,1,1	128,1,1	48	1073346	0.003478681282447996	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14378,1,1	128,1,1	48	1072993	0.0034775372203350295	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14385,1,1	128,1,1	48	1073697	0.003479818862622645	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14392,1,1	128,1,1	48	958145	0.0031053183944144153	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14399,1,1	128,1,1	48	951811	0.003084790095764189	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14406,1,1	128,1,1	48	952545	0.0030871689671265615	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14413,1,1	128,1,1	48	953122	0.003089039006331042	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14420,1,1	128,1,1	48	952608	0.0030873731481835497	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14427,1,1	128,1,1	48	954177	0.0030924582287933074	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14434,1,1	128,1,1	48	954273	0.003092769361832528	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14441,1,1	128,1,1	48	955042	0.003095261667115449	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
