deployment_id	shard	tensor_name	logical_shape_json	stored_shape_json	storage_dtype	role	disk_data_start	disk_data_end	stored_bytes	semantic_alias_group	storage_dedup_basis	source_hash	status
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.13.self_attn.o_proj.weight	[896,896]	[896,896]	BF16	WEIGHT	447775232	449380864	1605632	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.13.self_attn.q_proj.bias	[896]	[896]	BF16	WEIGHT	449380864	449382656	1792	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.13.self_attn.q_proj.weight	[896,896]	[896,896]	BF16	WEIGHT	449382656	450988288	1605632	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.13.self_attn.v_proj.bias	[128]	[128]	BF16	WEIGHT	450988288	450988544	256	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.13.self_attn.v_proj.weight	[128,896]	[128,896]	BF16	WEIGHT	450988544	451217920	229376	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.14.input_layernorm.weight	[896]	[896]	BF16	WEIGHT_NORM	451217920	451219712	1792	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.14.mlp.down_proj.weight	[896,4864]	[896,4864]	BF16	WEIGHT	451219712	459936000	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.14.mlp.gate_proj.weight	[4864,896]	[4864,896]	BF16	WEIGHT	459936000	468652288	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.14.mlp.up_proj.weight	[4864,896]	[4864,896]	BF16	WEIGHT	468652288	477368576	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.14.post_attention_layernorm.weight	[896]	[896]	BF16	WEIGHT_NORM	477368576	477370368	1792	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.14.self_attn.k_proj.bias	[128]	[128]	BF16	WEIGHT	477370368	477370624	256	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.14.self_attn.k_proj.weight	[128,896]	[128,896]	BF16	WEIGHT	477370624	477600000	229376	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.14.self_attn.o_proj.weight	[896,896]	[896,896]	BF16	WEIGHT	477600000	479205632	1605632	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.14.self_attn.q_proj.bias	[896]	[896]	BF16	WEIGHT	479205632	479207424	1792	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.14.self_attn.q_proj.weight	[896,896]	[896,896]	BF16	WEIGHT	479207424	480813056	1605632	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.14.self_attn.v_proj.bias	[128]	[128]	BF16	WEIGHT	480813056	480813312	256	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.14.self_attn.v_proj.weight	[128,896]	[128,896]	BF16	WEIGHT	480813312	481042688	229376	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.15.input_layernorm.weight	[896]	[896]	BF16	WEIGHT_NORM	481042688	481044480	1792	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.15.mlp.down_proj.weight	[896,4864]	[896,4864]	BF16	WEIGHT	481044480	489760768	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.15.mlp.gate_proj.weight	[4864,896]	[4864,896]	BF16	WEIGHT	489760768	498477056	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.15.mlp.up_proj.weight	[4864,896]	[4864,896]	BF16	WEIGHT	498477056	507193344	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.15.post_attention_layernorm.weight	[896]	[896]	BF16	WEIGHT_NORM	507193344	507195136	1792	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.15.self_attn.k_proj.bias	[128]	[128]	BF16	WEIGHT	507195136	507195392	256	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.15.self_attn.k_proj.weight	[128,896]	[128,896]	BF16	WEIGHT	507195392	507424768	229376	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.15.self_attn.o_proj.weight	[896,896]	[896,896]	BF16	WEIGHT	507424768	509030400	1605632	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.15.self_attn.q_proj.bias	[896]	[896]	BF16	WEIGHT	509030400	509032192	1792	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.15.self_attn.q_proj.weight	[896,896]	[896,896]	BF16	WEIGHT	509032192	510637824	1605632	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.15.self_attn.v_proj.bias	[128]	[128]	BF16	WEIGHT	510637824	510638080	256	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.15.self_attn.v_proj.weight	[128,896]	[128,896]	BF16	WEIGHT	510638080	510867456	229376	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.16.input_layernorm.weight	[896]	[896]	BF16	WEIGHT_NORM	510867456	510869248	1792	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.16.mlp.down_proj.weight	[896,4864]	[896,4864]	BF16	WEIGHT	510869248	519585536	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.16.mlp.gate_proj.weight	[4864,896]	[4864,896]	BF16	WEIGHT	519585536	528301824	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.16.mlp.up_proj.weight	[4864,896]	[4864,896]	BF16	WEIGHT	528301824	537018112	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.16.post_attention_layernorm.weight	[896]	[896]	BF16	WEIGHT_NORM	537018112	537019904	1792	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.16.self_attn.k_proj.bias	[128]	[128]	BF16	WEIGHT	537019904	537020160	256	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.16.self_attn.k_proj.weight	[128,896]	[128,896]	BF16	WEIGHT	537020160	537249536	229376	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.16.self_attn.o_proj.weight	[896,896]	[896,896]	BF16	WEIGHT	537249536	538855168	1605632	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.16.self_attn.q_proj.bias	[896]	[896]	BF16	WEIGHT	538855168	538856960	1792	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.16.self_attn.q_proj.weight	[896,896]	[896,896]	BF16	WEIGHT	538856960	540462592	1605632	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.16.self_attn.v_proj.bias	[128]	[128]	BF16	WEIGHT	540462592	540462848	256	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.16.self_attn.v_proj.weight	[128,896]	[128,896]	BF16	WEIGHT	540462848	540692224	229376	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.17.input_layernorm.weight	[896]	[896]	BF16	WEIGHT_NORM	540692224	540694016	1792	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.17.mlp.down_proj.weight	[896,4864]	[896,4864]	BF16	WEIGHT	540694016	549410304	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.17.mlp.gate_proj.weight	[4864,896]	[4864,896]	BF16	WEIGHT	549410304	558126592	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.17.mlp.up_proj.weight	[4864,896]	[4864,896]	BF16	WEIGHT	558126592	566842880	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.17.post_attention_layernorm.weight	[896]	[896]	BF16	WEIGHT_NORM	566842880	566844672	1792	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.17.self_attn.k_proj.bias	[128]	[128]	BF16	WEIGHT	566844672	566844928	256	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.17.self_attn.k_proj.weight	[128,896]	[128,896]	BF16	WEIGHT	566844928	567074304	229376	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.17.self_attn.o_proj.weight	[896,896]	[896,896]	BF16	WEIGHT	567074304	568679936	1605632	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.17.self_attn.q_proj.bias	[896]	[896]	BF16	WEIGHT	568679936	568681728	1792	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.17.self_attn.q_proj.weight	[896,896]	[896,896]	BF16	WEIGHT	568681728	570287360	1605632	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.17.self_attn.v_proj.bias	[128]	[128]	BF16	WEIGHT	570287360	570287616	256	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.17.self_attn.v_proj.weight	[128,896]	[128,896]	BF16	WEIGHT	570287616	570516992	229376	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.18.input_layernorm.weight	[896]	[896]	BF16	WEIGHT_NORM	570516992	570518784	1792	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.18.mlp.down_proj.weight	[896,4864]	[896,4864]	BF16	WEIGHT	570518784	579235072	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.18.mlp.gate_proj.weight	[4864,896]	[4864,896]	BF16	WEIGHT	579235072	587951360	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.18.mlp.up_proj.weight	[4864,896]	[4864,896]	BF16	WEIGHT	587951360	596667648	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.18.post_attention_layernorm.weight	[896]	[896]	BF16	WEIGHT_NORM	596667648	596669440	1792	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.18.self_attn.k_proj.bias	[128]	[128]	BF16	WEIGHT	596669440	596669696	256	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.18.self_attn.k_proj.weight	[128,896]	[128,896]	BF16	WEIGHT	596669696	596899072	229376	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.18.self_attn.o_proj.weight	[896,896]	[896,896]	BF16	WEIGHT	596899072	598504704	1605632	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.18.self_attn.q_proj.bias	[896]	[896]	BF16	WEIGHT	598504704	598506496	1792	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.18.self_attn.q_proj.weight	[896,896]	[896,896]	BF16	WEIGHT	598506496	600112128	1605632	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.18.self_attn.v_proj.bias	[128]	[128]	BF16	WEIGHT	600112128	600112384	256	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.18.self_attn.v_proj.weight	[128,896]	[128,896]	BF16	WEIGHT	600112384	600341760	229376	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.19.input_layernorm.weight	[896]	[896]	BF16	WEIGHT_NORM	600341760	600343552	1792	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.19.mlp.down_proj.weight	[896,4864]	[896,4864]	BF16	WEIGHT	600343552	609059840	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.19.mlp.gate_proj.weight	[4864,896]	[4864,896]	BF16	WEIGHT	609059840	617776128	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
fc1d0bf5e22db5d75cc6fc2d4d97420c9421941f928e89c0ba2433ccbaa562b8	model.safetensors	model.layers.19.mlp.up_proj.weight	[4864,896]	[4864,896]	BF16	WEIGHT	617776128	626492416	8716288	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:bd808652be103f0e4e29786b9aa8829e0f38607880486926c7246ee2de577a76	HEADER_RANGE_VERIFIED
