deployment_id	scenario	phase	decode_step	launch_ordinal_within_phase	function_name	code_object_identity	grid	block	stream	duration_ns	phase_duration_share	semantic_class
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	66	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	UNKNOWN_BY_NSYS	152x2x1	512x1x1	7	12608	0.000385601	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	67	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7328	0.000224119	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	68	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7392	0.000226076	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	69	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	512x1x1	128x1x1	7	3008	0.000091996	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	70	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	256x1x1	128x1x1	7	1920	0.000058721	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	71	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	UNKNOWN_BY_NSYS	152x2x1	512x1x1	7	4224	0.000129186	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	72	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	512x1x1	128x1x1	7	2144	0.000065572	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	73	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	512x1x1	128x1x1	7	2272	0.000069487	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	74	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7520	0.000229991	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	75	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7872	0.000240756	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	76	void pytorch_flash::flash_fwd_kernel<pytorch_flash::Flash_fwd_kernel_traits<(int)64, (int)128, (int)128, (int)4, (bool)0, (bool)0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<(int)64, (int)128, (int)128, (int)4, cutlass::half_t>>, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0>(pytorch_flash::Flash_fwd_params)	UNKNOWN_BY_NSYS	16x1x14	128x1x1	7	147169	0.004500996	ATTENTION_CORE
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	77	ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_stages_32x1_tn	UNKNOWN_BY_NSYS	4x32x1	128x1x1	7	52256	0.001598190	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	78	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	4480	0.000137016	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	79	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7296	0.000223140	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	80	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	5344	0.000163440	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	81	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	UNKNOWN_BY_NSYS	128x1x1	32x16x1	7	4960	0.000151696	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	82	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	1312	0.000040126	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	83	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	1024	0.000031318	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	84	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	7168x1x1	128x1x1	7	7168	0.000219225	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	85	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	6720	0.000205524	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	86	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	6880	0.000210417	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	87	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(T1::Params)	UNKNOWN_BY_NSYS	128x3x1	256x1x1	7	203105	0.006211735	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	88	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 5)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	19456x1x1	128x1x1	7	17376	0.000531425	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	89	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(T1::Params)	UNKNOWN_BY_NSYS	128x3x1	256x1x1	7	203105	0.006211735	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	90	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	19456x1x1	128x1x1	7	41984	0.001284033	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	91	[CUDA memset]	UNKNOWN_BY_NSYS	xx	xx	7	704	0.000021531	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	92	ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_tn	UNKNOWN_BY_NSYS	7x16x4	128x1x1	7	199425	0.006099186	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	93	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	10464	0.000320030	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	94	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7872	0.000240756	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	95	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	5920	0.000181056	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	96	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	UNKNOWN_BY_NSYS	128x1x1	32x16x1	7	5408	0.000165398	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	97	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	1504	0.000045998	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	98	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	1024	0.000031318	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	99	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	7168x1x1	128x1x1	7	7264	0.000222161	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	100	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7040	0.000215310	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	101	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	6688	0.000204545	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	102	ampere_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_stages_32x1_tn	UNKNOWN_BY_NSYS	7x16x1	128x1x1	7	51456	0.001573723	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	103	ampere_fp16_s16816gemm_fp16_64x64_ldg8_relu_f2f_stages_64x5_tn	UNKNOWN_BY_NSYS	2x32x1	128x1x1	7	9728	0.000297520	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	104	ampere_fp16_s16816gemm_fp16_64x64_ldg8_relu_f2f_stages_64x5_tn	UNKNOWN_BY_NSYS	2x32x1	128x1x1	7	9440	0.000288712	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	105	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	8960	0.000274031	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	106	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	1792x1x1	128x1x1	7	3936	0.000120378	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	107	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	UNKNOWN_BY_NSYS	152x2x1	512x1x1	7	12544	0.000383644	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	108	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7520	0.000229991	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	109	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7488	0.000229012	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	110	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	512x1x1	128x1x1	7	3168	0.000096890	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	111	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	256x1x1	128x1x1	7	1952	0.000059700	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	112	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	UNKNOWN_BY_NSYS	152x2x1	512x1x1	7	4256	0.000130165	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	113	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	512x1x1	128x1x1	7	2176	0.000066550	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	114	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	512x1x1	128x1x1	7	2272	0.000069487	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	115	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7489	0.000229043	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	116	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	8448	0.000258372	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	117	void pytorch_flash::flash_fwd_kernel<pytorch_flash::Flash_fwd_kernel_traits<(int)64, (int)128, (int)128, (int)4, (bool)0, (bool)0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<(int)64, (int)128, (int)128, (int)4, cutlass::half_t>>, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0>(pytorch_flash::Flash_fwd_params)	UNKNOWN_BY_NSYS	16x1x14	128x1x1	7	147744	0.004518582	ATTENTION_CORE
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	118	ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_stages_32x1_tn	UNKNOWN_BY_NSYS	4x32x1	128x1x1	7	52576	0.001607977	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	119	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	4480	0.000137016	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	120	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7264	0.000222161	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	121	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	5952	0.000182035	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	122	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	UNKNOWN_BY_NSYS	128x1x1	32x16x1	7	4832	0.000147781	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	123	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	1888	0.000057742	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	124	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	1408	0.000043062	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	125	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	7168x1x1	128x1x1	7	7200	0.000220204	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	126	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	6944	0.000212374	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	127	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	6976	0.000213353	UNKNOWN
