evidence_class	frozen_fast64_framework_sha	workload	dimension	physical_point_kib	mode	modeled_pool	row_disposition	compact_evidence_path	compact_evidence_sha256	raw_metric	raw_value	normalization	denominator	normalized_value	unit	formula	provenance
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	tag_evictions	17643463	per_simulated_cycle	42351523	0.416595715	tag_evictions events per simulated cycle	tag_evictions / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	tag_evictions	17643463	per_sm_cycle	2710497472	0.006509308	tag_evictions events per SM-cycle	tag_evictions / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	tag_evictions	17643463	per_1m_lower_requests	17647559	999767.899911823	tag_evictions events per 1M lower requests	tag_evictions / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	io_duplicate_after_eviction	124920	per_1m_instructions	145666048	857.578012963	io_duplicate_after_eviction events per 1M instructions	io_duplicate_after_eviction / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	io_duplicate_after_eviction	124920	per_simulated_cycle	42351523	0.002949599	io_duplicate_after_eviction events per simulated cycle	io_duplicate_after_eviction / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	io_duplicate_after_eviction	124920	per_sm_cycle	2710497472	0.000046087	io_duplicate_after_eviction events per SM-cycle	io_duplicate_after_eviction / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	io_duplicate_after_eviction	124920	per_1m_lower_requests	17647559	7078.599368899	io_duplicate_after_eviction events per 1M lower requests	io_duplicate_after_eviction / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	io_no_free_physical_events	550706446	per_1m_instructions	145666048	3780609.507577222	io_no_free_physical_events events per 1M instructions	io_no_free_physical_events / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	io_no_free_physical_events	550706446	per_simulated_cycle	42351523	13.003226496	io_no_free_physical_events events per simulated cycle	io_no_free_physical_events / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	io_no_free_physical_events	550706446	per_sm_cycle	2710497472	0.203175414	io_no_free_physical_events events per SM-cycle	io_no_free_physical_events / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	io_no_free_physical_events	550706446	per_1m_lower_requests	17647559	31205814.129874844	io_no_free_physical_events events per 1M lower requests	io_no_free_physical_events / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	io_partial_allocation_events	638254	per_1m_instructions	145666048	4381.625016696	io_partial_allocation_events events per 1M instructions	io_partial_allocation_events / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	io_partial_allocation_events	638254	per_simulated_cycle	42351523	0.015070391	io_partial_allocation_events events per simulated cycle	io_partial_allocation_events / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	io_partial_allocation_events	638254	per_sm_cycle	2710497472	0.000235475	io_partial_allocation_events events per SM-cycle	io_partial_allocation_events / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	io_partial_allocation_events	638254	per_1m_lower_requests	17647559	36166.701581788	io_partial_allocation_events events per 1M lower requests	io_partial_allocation_events / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	io_allocation_width_limited_events	0	per_1m_instructions	145666048	0.000000000	io_allocation_width_limited_events events per 1M instructions	io_allocation_width_limited_events / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	io_allocation_width_limited_events	0	per_simulated_cycle	42351523	0.000000000	io_allocation_width_limited_events events per simulated cycle	io_allocation_width_limited_events / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	io_allocation_width_limited_events	0	per_sm_cycle	2710497472	0.000000000	io_allocation_width_limited_events events per SM-cycle	io_allocation_width_limited_events / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	io_allocation_width_limited_events	0	per_1m_lower_requests	17647559	0.000000000	io_allocation_width_limited_events events per 1M lower requests	io_allocation_width_limited_events / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	physical_allocations	17647559	per_1m_instructions	145666048	121150.805162230	physical_allocations events per 1M instructions	physical_allocations / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	physical_allocations	17647559	per_simulated_cycle	42351523	0.416692429	physical_allocations events per simulated cycle	physical_allocations / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	physical_allocations	17647559	per_sm_cycle	2710497472	0.006510819	physical_allocations events per SM-cycle	physical_allocations / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	physical_releases	17643463	per_1m_instructions	145666048	121122.686049669	physical_releases events per 1M instructions	physical_releases / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	physical_releases	17643463	per_simulated_cycle	42351523	0.416595715	physical_releases events per simulated cycle	physical_releases / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	physical_releases	17643463	per_sm_cycle	2710497472	0.006509308	physical_releases events per SM-cycle	physical_releases / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	physical_releases	17643463	per_1m_lower_requests	17647559	999767.899911823	physical_releases events per 1M lower requests	physical_releases / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	oo_out_of_order_retires	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_instructions	145666048	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_out_of_order_retires events per 1M instructions	oo_out_of_order_retires / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	oo_out_of_order_retires	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_simulated_cycle	42351523	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_out_of_order_retires events per simulated cycle	oo_out_of_order_retires / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	oo_out_of_order_retires	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_sm_cycle	2710497472	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_out_of_order_retires events per SM-cycle	oo_out_of_order_retires / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	oo_out_of_order_retires	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_lower_requests	17647559	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_out_of_order_retires events per 1M lower requests	oo_out_of_order_retires / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	oo_immediate_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_instructions	145666048	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_immediate_reclaims events per 1M instructions	oo_immediate_reclaims / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	oo_immediate_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_simulated_cycle	42351523	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_immediate_reclaims events per simulated cycle	oo_immediate_reclaims / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	oo_immediate_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_sm_cycle	2710497472	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_immediate_reclaims events per SM-cycle	oo_immediate_reclaims / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	oo_immediate_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_lower_requests	17647559	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_immediate_reclaims events per 1M lower requests	oo_immediate_reclaims / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	oo_deferred_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_instructions	145666048	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_deferred_reclaims events per 1M instructions	oo_deferred_reclaims / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	oo_deferred_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_simulated_cycle	42351523	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_deferred_reclaims events per simulated cycle	oo_deferred_reclaims / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	IO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	oo_deferred_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_sm_cycle	2710497472	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_deferred_reclaims events per SM-cycle	oo_deferred_reclaims / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
