source	identity	roi	arm	lseg	compute_index	metric	value	unit
C12	decode1:F0:NONE	decode1	F0	NONE	26	vm_l1_tlb_accesses	128	events
C12	decode1:F0:NONE	decode1	F0	NONE	26	vm_l1_tlb_hits	128	events
C12	decode1:F0:NONE	decode1	F0	NONE	26	vm_l1_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	26	vm_l2_tlb_accesses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	26	vm_l2_tlb_hits	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	26	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	26	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	26	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	26	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	26	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	26	vm_translation_requester_latency_cycles_total	1280	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	27	gpu_sim_cycle	7608	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	27	vm_l1_tlb_accesses	256	events
C12	decode1:F0:NONE	decode1	F0	NONE	27	vm_l1_tlb_hits	256	events
C12	decode1:F0:NONE	decode1	F0	NONE	27	vm_l1_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	27	vm_l2_tlb_accesses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	27	vm_l2_tlb_hits	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	27	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	27	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	27	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	27	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	27	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	27	vm_translation_requester_latency_cycles_total	2560	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	28	gpu_sim_cycle	7201	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	28	vm_l1_tlb_accesses	384	events
C12	decode1:F0:NONE	decode1	F0	NONE	28	vm_l1_tlb_hits	384	events
C12	decode1:F0:NONE	decode1	F0	NONE	28	vm_l1_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	28	vm_l2_tlb_accesses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	28	vm_l2_tlb_hits	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	28	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	28	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	28	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	28	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	28	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	28	vm_translation_requester_latency_cycles_total	3840	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	29	gpu_sim_cycle	5851	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	29	vm_l1_tlb_accesses	192	events
C12	decode1:F0:NONE	decode1	F0	NONE	29	vm_l1_tlb_hits	188	events
C12	decode1:F0:NONE	decode1	F0	NONE	29	vm_l1_tlb_misses	4	events
C12	decode1:F0:NONE	decode1	F0	NONE	29	vm_l2_tlb_accesses	4	events
C12	decode1:F0:NONE	decode1	F0	NONE	29	vm_l2_tlb_hits	4	events
C12	decode1:F0:NONE	decode1	F0	NONE	29	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	29	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	29	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	29	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	29	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	29	vm_translation_requester_latency_cycles_total	2246	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	30	gpu_sim_cycle	6893	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	30	vm_l1_tlb_accesses	96	events
C12	decode1:F0:NONE	decode1	F0	NONE	30	vm_l1_tlb_hits	96	events
C12	decode1:F0:NONE	decode1	F0	NONE	30	vm_l1_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	30	vm_l2_tlb_accesses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	30	vm_l2_tlb_hits	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	30	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	30	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	30	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	30	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	30	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	30	vm_translation_requester_latency_cycles_total	960	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	31	gpu_sim_cycle	6769	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	31	vm_l1_tlb_accesses	32	events
C12	decode1:F0:NONE	decode1	F0	NONE	31	vm_l1_tlb_hits	32	events
C12	decode1:F0:NONE	decode1	F0	NONE	31	vm_l1_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	31	vm_l2_tlb_accesses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	31	vm_l2_tlb_hits	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	31	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	31	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	31	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	31	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	31	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	31	vm_translation_requester_latency_cycles_total	320	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	32	gpu_sim_cycle	7541	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	32	vm_l1_tlb_accesses	64	events
C12	decode1:F0:NONE	decode1	F0	NONE	32	vm_l1_tlb_hits	64	events
C12	decode1:F0:NONE	decode1	F0	NONE	32	vm_l1_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	32	vm_l2_tlb_accesses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	32	vm_l2_tlb_hits	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	32	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	32	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	32	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	32	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	32	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	32	vm_translation_requester_latency_cycles_total	640	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	33	gpu_sim_cycle	6973	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	33	vm_l1_tlb_accesses	96	events
C12	decode1:F0:NONE	decode1	F0	NONE	33	vm_l1_tlb_hits	94	events
C12	decode1:F0:NONE	decode1	F0	NONE	33	vm_l1_tlb_misses	2	events
C12	decode1:F0:NONE	decode1	F0	NONE	33	vm_l2_tlb_accesses	2	events
C12	decode1:F0:NONE	decode1	F0	NONE	33	vm_l2_tlb_hits	2	events
C12	decode1:F0:NONE	decode1	F0	NONE	33	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	33	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	33	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	33	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	33	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	33	vm_translation_requester_latency_cycles_total	1121	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	34	gpu_sim_cycle	5850	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	34	vm_l1_tlb_accesses	48	events
C12	decode1:F0:NONE	decode1	F0	NONE	34	vm_l1_tlb_hits	46	events
C12	decode1:F0:NONE	decode1	F0	NONE	34	vm_l1_tlb_misses	2	events
C12	decode1:F0:NONE	decode1	F0	NONE	34	vm_l2_tlb_accesses	2	events
C12	decode1:F0:NONE	decode1	F0	NONE	34	vm_l2_tlb_hits	2	events
C12	decode1:F0:NONE	decode1	F0	NONE	34	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	34	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	34	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	34	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	34	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	34	vm_translation_requester_latency_cycles_total	641	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	35	gpu_sim_cycle	14632	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	35	vm_l1_tlb_accesses	4249	events
C12	decode1:F0:NONE	decode1	F0	NONE	35	vm_l1_tlb_hits	4103	events
C12	decode1:F0:NONE	decode1	F0	NONE	35	vm_l1_tlb_misses	146	events
C12	decode1:F0:NONE	decode1	F0	NONE	35	vm_l2_tlb_accesses	146	events
C12	decode1:F0:NONE	decode1	F0	NONE	35	vm_l2_tlb_hits	57	events
C12	decode1:F0:NONE	decode1	F0	NONE	35	vm_l2_tlb_misses	89	events
C12	decode1:F0:NONE	decode1	F0	NONE	35	vm_translation_walk_starts	5	events
C12	decode1:F0:NONE	decode1	F0	NONE	35	vm_pte_requests	5	events
C12	decode1:F0:NONE	decode1	F0	NONE	35	vm_pte_l2_only_responses	3	events
C12	decode1:F0:NONE	decode1	F0	NONE	35	vm_pte_dram_responses	2	events
C12	decode1:F0:NONE	decode1	F0	NONE	35	vm_translation_requester_latency_cycles_total	78800	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	36	gpu_sim_cycle	13962	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	36	vm_l1_tlb_accesses	4204	events
C12	decode1:F0:NONE	decode1	F0	NONE	36	vm_l1_tlb_hits	4061	events
C12	decode1:F0:NONE	decode1	F0	NONE	36	vm_l1_tlb_misses	143	events
C12	decode1:F0:NONE	decode1	F0	NONE	36	vm_l2_tlb_accesses	143	events
C12	decode1:F0:NONE	decode1	F0	NONE	36	vm_l2_tlb_hits	99	events
C12	decode1:F0:NONE	decode1	F0	NONE	36	vm_l2_tlb_misses	44	events
C12	decode1:F0:NONE	decode1	F0	NONE	36	vm_translation_walk_starts	4	events
C12	decode1:F0:NONE	decode1	F0	NONE	36	vm_pte_requests	4	events
C12	decode1:F0:NONE	decode1	F0	NONE	36	vm_pte_l2_only_responses	2	events
C12	decode1:F0:NONE	decode1	F0	NONE	36	vm_pte_dram_responses	2	events
C12	decode1:F0:NONE	decode1	F0	NONE	36	vm_translation_requester_latency_cycles_total	62906	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	37	gpu_sim_cycle	17540	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	37	vm_l1_tlb_accesses	16900	events
C12	decode1:F0:NONE	decode1	F0	NONE	37	vm_l1_tlb_hits	16622	events
C12	decode1:F0:NONE	decode1	F0	NONE	37	vm_l1_tlb_misses	278	events
C12	decode1:F0:NONE	decode1	F0	NONE	37	vm_l2_tlb_accesses	278	events
C12	decode1:F0:NONE	decode1	F0	NONE	37	vm_l2_tlb_hits	18	events
C12	decode1:F0:NONE	decode1	F0	NONE	37	vm_l2_tlb_misses	260	events
C12	decode1:F0:NONE	decode1	F0	NONE	37	vm_translation_walk_starts	9	events
C12	decode1:F0:NONE	decode1	F0	NONE	37	vm_pte_requests	10	events
C12	decode1:F0:NONE	decode1	F0	NONE	37	vm_pte_l2_only_responses	6	events
C12	decode1:F0:NONE	decode1	F0	NONE	37	vm_pte_dram_responses	4	events
C12	decode1:F0:NONE	decode1	F0	NONE	37	vm_translation_requester_latency_cycles_total	265922	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	38	gpu_sim_cycle	16594	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	38	vm_l1_tlb_accesses	16778	events
C12	decode1:F0:NONE	decode1	F0	NONE	38	vm_l1_tlb_hits	16492	events
C12	decode1:F0:NONE	decode1	F0	NONE	38	vm_l1_tlb_misses	286	events
C12	decode1:F0:NONE	decode1	F0	NONE	38	vm_l2_tlb_accesses	286	events
C12	decode1:F0:NONE	decode1	F0	NONE	38	vm_l2_tlb_hits	148	events
C12	decode1:F0:NONE	decode1	F0	NONE	38	vm_l2_tlb_misses	138	events
C12	decode1:F0:NONE	decode1	F0	NONE	38	vm_translation_walk_starts	8	events
C12	decode1:F0:NONE	decode1	F0	NONE	38	vm_pte_requests	8	events
C12	decode1:F0:NONE	decode1	F0	NONE	38	vm_pte_l2_only_responses	6	events
C12	decode1:F0:NONE	decode1	F0	NONE	38	vm_pte_dram_responses	2	events
C12	decode1:F0:NONE	decode1	F0	NONE	38	vm_translation_requester_latency_cycles_total	223271	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	39	gpu_sim_cycle	33887	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	39	vm_l1_tlb_accesses	14603	events
C12	decode1:F0:NONE	decode1	F0	NONE	39	vm_l1_tlb_hits	14174	events
C12	decode1:F0:NONE	decode1	F0	NONE	39	vm_l1_tlb_misses	429	events
C12	decode1:F0:NONE	decode1	F0	NONE	39	vm_l2_tlb_accesses	429	events
C12	decode1:F0:NONE	decode1	F0	NONE	39	vm_l2_tlb_hits	226	events
C12	decode1:F0:NONE	decode1	F0	NONE	39	vm_l2_tlb_misses	203	events
C12	decode1:F0:NONE	decode1	F0	NONE	39	vm_translation_walk_starts	11	events
C12	decode1:F0:NONE	decode1	F0	NONE	39	vm_pte_requests	14	events
C12	decode1:F0:NONE	decode1	F0	NONE	39	vm_pte_l2_only_responses	8	events
C12	decode1:F0:NONE	decode1	F0	NONE	39	vm_pte_dram_responses	6	events
C12	decode1:F0:NONE	decode1	F0	NONE	39	vm_translation_requester_latency_cycles_total	278222	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	40	gpu_sim_cycle	128957	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	40	vm_l1_tlb_accesses	325168	events
C12	decode1:F0:NONE	decode1	F0	NONE	40	vm_l1_tlb_hits	325067	events
C12	decode1:F0:NONE	decode1	F0	NONE	40	vm_l1_tlb_misses	101	events
C12	decode1:F0:NONE	decode1	F0	NONE	40	vm_l2_tlb_accesses	101	events
C12	decode1:F0:NONE	decode1	F0	NONE	40	vm_l2_tlb_hits	53	events
C12	decode1:F0:NONE	decode1	F0	NONE	40	vm_l2_tlb_misses	48	events
C12	decode1:F0:NONE	decode1	F0	NONE	40	vm_translation_walk_starts	32	events
C12	decode1:F0:NONE	decode1	F0	NONE	40	vm_pte_requests	32	events
C12	decode1:F0:NONE	decode1	F0	NONE	40	vm_pte_l2_only_responses	24	events
C12	decode1:F0:NONE	decode1	F0	NONE	40	vm_pte_dram_responses	8	events
C12	decode1:F0:NONE	decode1	F0	NONE	40	vm_translation_requester_latency_cycles_total	3278106	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	41	gpu_sim_cycle	6336	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	41	vm_l1_tlb_accesses	768	events
C12	decode1:F0:NONE	decode1	F0	NONE	41	vm_l1_tlb_hits	730	events
C12	decode1:F0:NONE	decode1	F0	NONE	41	vm_l1_tlb_misses	38	events
C12	decode1:F0:NONE	decode1	F0	NONE	41	vm_l2_tlb_accesses	38	events
C12	decode1:F0:NONE	decode1	F0	NONE	41	vm_l2_tlb_hits	38	events
C12	decode1:F0:NONE	decode1	F0	NONE	41	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	41	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	41	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	41	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	41	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	41	vm_translation_requester_latency_cycles_total	11216	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	42	gpu_sim_cycle	6816	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	42	vm_l1_tlb_accesses	1024	events
C12	decode1:F0:NONE	decode1	F0	NONE	42	vm_l1_tlb_hits	1020	events
C12	decode1:F0:NONE	decode1	F0	NONE	42	vm_l1_tlb_misses	4	events
C12	decode1:F0:NONE	decode1	F0	NONE	42	vm_l2_tlb_accesses	4	events
C12	decode1:F0:NONE	decode1	F0	NONE	42	vm_l2_tlb_hits	4	events
C12	decode1:F0:NONE	decode1	F0	NONE	42	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	42	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	42	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	42	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	42	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	42	vm_translation_requester_latency_cycles_total	10561	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	43	gpu_sim_cycle	5878	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	43	vm_l1_tlb_accesses	1024	events
C12	decode1:F0:NONE	decode1	F0	NONE	43	vm_l1_tlb_hits	992	events
C12	decode1:F0:NONE	decode1	F0	NONE	43	vm_l1_tlb_misses	32	events
C12	decode1:F0:NONE	decode1	F0	NONE	43	vm_l2_tlb_accesses	32	events
C12	decode1:F0:NONE	decode1	F0	NONE	43	vm_l2_tlb_hits	32	events
C12	decode1:F0:NONE	decode1	F0	NONE	43	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	43	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	43	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	43	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	43	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	43	vm_translation_requester_latency_cycles_total	13156	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	44	gpu_sim_cycle	13411	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	44	vm_l1_tlb_accesses	520	events
C12	decode1:F0:NONE	decode1	F0	NONE	44	vm_l1_tlb_hits	519	events
C12	decode1:F0:NONE	decode1	F0	NONE	44	vm_l1_tlb_misses	1	events
C12	decode1:F0:NONE	decode1	F0	NONE	44	vm_l2_tlb_accesses	1	events
C12	decode1:F0:NONE	decode1	F0	NONE	44	vm_l2_tlb_hits	1	events
C12	decode1:F0:NONE	decode1	F0	NONE	44	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	44	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	44	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	44	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	44	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	44	vm_translation_requester_latency_cycles_total	5280	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	45	gpu_sim_cycle	5569	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	45	vm_l1_tlb_accesses	2	events
C12	decode1:F0:NONE	decode1	F0	NONE	45	vm_l1_tlb_hits	2	events
C12	decode1:F0:NONE	decode1	F0	NONE	45	vm_l1_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	45	vm_l2_tlb_accesses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	45	vm_l2_tlb_hits	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	45	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	45	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	45	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	45	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	45	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	45	vm_translation_requester_latency_cycles_total	20	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	46	gpu_sim_cycle	5619	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	46	vm_l1_tlb_accesses	2	events
C12	decode1:F0:NONE	decode1	F0	NONE	46	vm_l1_tlb_hits	2	events
C12	decode1:F0:NONE	decode1	F0	NONE	46	vm_l1_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	46	vm_l2_tlb_accesses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	46	vm_l2_tlb_hits	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	46	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	46	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	46	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	46	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	46	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	46	vm_translation_requester_latency_cycles_total	20	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	47	gpu_sim_cycle	6254	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	47	vm_l1_tlb_accesses	1536	events
C12	decode1:F0:NONE	decode1	F0	NONE	47	vm_l1_tlb_hits	1534	events
C12	decode1:F0:NONE	decode1	F0	NONE	47	vm_l1_tlb_misses	2	events
C12	decode1:F0:NONE	decode1	F0	NONE	47	vm_l2_tlb_accesses	2	events
C12	decode1:F0:NONE	decode1	F0	NONE	47	vm_l2_tlb_hits	2	events
C12	decode1:F0:NONE	decode1	F0	NONE	47	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	47	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	47	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	47	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	47	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	47	vm_translation_requester_latency_cycles_total	15520	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	48	gpu_sim_cycle	5763	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	48	vm_l1_tlb_accesses	768	events
C12	decode1:F0:NONE	decode1	F0	NONE	48	vm_l1_tlb_hits	768	events
C12	decode1:F0:NONE	decode1	F0	NONE	48	vm_l1_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	48	vm_l2_tlb_accesses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	48	vm_l2_tlb_hits	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	48	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	48	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	48	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	48	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	48	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	48	vm_translation_requester_latency_cycles_total	7680	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	49	gpu_sim_cycle	8873	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	49	vm_l1_tlb_accesses	1536	events
C12	decode1:F0:NONE	decode1	F0	NONE	49	vm_l1_tlb_hits	1504	events
C12	decode1:F0:NONE	decode1	F0	NONE	49	vm_l1_tlb_misses	32	events
C12	decode1:F0:NONE	decode1	F0	NONE	49	vm_l2_tlb_accesses	32	events
C12	decode1:F0:NONE	decode1	F0	NONE	49	vm_l2_tlb_hits	32	events
C12	decode1:F0:NONE	decode1	F0	NONE	49	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	49	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	49	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	49	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	49	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	49	vm_translation_requester_latency_cycles_total	18416	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	50	gpu_sim_cycle	451140	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	50	vm_l1_tlb_accesses	1271424	events
C12	decode1:F0:NONE	decode1	F0	NONE	50	vm_l1_tlb_hits	1271296	events
C12	decode1:F0:NONE	decode1	F0	NONE	50	vm_l1_tlb_misses	128	events
C12	decode1:F0:NONE	decode1	F0	NONE	50	vm_l2_tlb_accesses	128	events
C12	decode1:F0:NONE	decode1	F0	NONE	50	vm_l2_tlb_hits	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	50	vm_l2_tlb_misses	128	events
C12	decode1:F0:NONE	decode1	F0	NONE	50	vm_translation_walk_starts	128	events
C12	decode1:F0:NONE	decode1	F0	NONE	50	vm_pte_requests	128	events
C12	decode1:F0:NONE	decode1	F0	NONE	50	vm_pte_l2_only_responses	96	events
C12	decode1:F0:NONE	decode1	F0	NONE	50	vm_pte_dram_responses	32	events
C12	decode1:F0:NONE	decode1	F0	NONE	50	vm_translation_requester_latency_cycles_total	12773150	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	51	gpu_sim_cycle	6493	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	51	vm_l1_tlb_accesses	512	events
C12	decode1:F0:NONE	decode1	F0	NONE	51	vm_l1_tlb_hits	512	events
C12	decode1:F0:NONE	decode1	F0	NONE	51	vm_l1_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	51	vm_l2_tlb_accesses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	51	vm_l2_tlb_hits	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	51	vm_l2_tlb_misses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	51	vm_translation_walk_starts	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	51	vm_pte_requests	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	51	vm_pte_l2_only_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	51	vm_pte_dram_responses	0	events
C12	decode1:F0:NONE	decode1	F0	NONE	51	vm_translation_requester_latency_cycles_total	5120	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	52	gpu_sim_cycle	451344	cycles
C12	decode1:F0:NONE	decode1	F0	NONE	52	vm_l1_tlb_accesses	1271424	events
