seed	budget	roi	metric	reference_value	estimate	absolute_error	relative_error_fraction	relative_error_percent	interpretation
15005	8	prefill	vm_l2_tlb_misses	45227	0	45227	1	100	predeclared random-selection variability only; not a context-bias or population CI
15005	8	prefill	vm_translation_walk_starts	20816	0	20816	1	100	predeclared random-selection variability only; not a context-bias or population CI
15005	8	prefill	vm_pte_requests	20899	0	20899	1	100	predeclared random-selection variability only; not a context-bias or population CI
15005	8	prefill	vm_pte_dram_responses	8629	0	8629	1	100	predeclared random-selection variability only; not a context-bias or population CI
15005	8	decode1	gpu_sim_cycle	34564626	11017860	23546766	0.681238848064	68.1238848064	predeclared random-selection variability only; not a context-bias or population CI
15005	8	decode1	vm_l1_tlb_accesses	76015393	8709430	67305963	0.885425442713	88.5425442713	predeclared random-selection variability only; not a context-bias or population CI
15005	8	decode1	vm_l1_tlb_misses	57947	153550	95603	1.64983519423	164.983519423	predeclared random-selection variability only; not a context-bias or population CI
15005	8	decode1	vm_l2_tlb_accesses	57947	153550	95603	1.64983519423	164.983519423	predeclared random-selection variability only; not a context-bias or population CI
15005	8	decode1	vm_l2_tlb_misses	22220	16835	5385	0.242349234923	24.2349234923	predeclared random-selection variability only; not a context-bias or population CI
15005	8	decode1	vm_translation_walk_starts	15691	6290	9401	0.599133261105	59.9133261105	predeclared random-selection variability only; not a context-bias or population CI
15005	8	decode1	vm_pte_requests	15796	6290	9506	0.601797923525	60.1797923525	predeclared random-selection variability only; not a context-bias or population CI
15005	8	decode1	vm_pte_dram_responses	4134	1665	2469	0.597242380261	59.7242380261	predeclared random-selection variability only; not a context-bias or population CI
15005	12	prefill	gpu_sim_cycle	62490238	18163731.3333	44326506.6667	0.709334899103	70.9334899103	predeclared random-selection variability only; not a context-bias or population CI
15005	12	prefill	vm_l1_tlb_accesses	94168155	21564911.3333	72603243.6667	0.770995711519	77.0995711519	predeclared random-selection variability only; not a context-bias or population CI
15005	12	prefill	vm_l1_tlb_misses	1119527	590968	528559	0.472127067949	47.2127067949	predeclared random-selection variability only; not a context-bias or population CI
15005	12	prefill	vm_l2_tlb_accesses	1119527	590968	528559	0.472127067949	47.2127067949	predeclared random-selection variability only; not a context-bias or population CI
15005	12	prefill	vm_l2_tlb_misses	45227	4036.66666667	41190.3333333	0.910746530465	91.0746530465	predeclared random-selection variability only; not a context-bias or population CI
15005	12	prefill	vm_translation_walk_starts	20816	115.333333333	20700.6666667	0.994459390213	99.4459390213	predeclared random-selection variability only; not a context-bias or population CI
15005	12	prefill	vm_pte_requests	20899	115.333333333	20783.6666667	0.994481394644	99.4481394644	predeclared random-selection variability only; not a context-bias or population CI
15005	12	prefill	vm_pte_dram_responses	8629	115.333333333	8513.66666667	0.986634217947	98.6634217947	predeclared random-selection variability only; not a context-bias or population CI
15005	12	decode1	gpu_sim_cycle	34564626	6488566.66667	28076059.3333	0.812277249386	81.2277249386	predeclared random-selection variability only; not a context-bias or population CI
15005	12	decode1	vm_l1_tlb_accesses	76015393	836816.666667	75178576.3333	0.988991484045	98.8991484045	predeclared random-selection variability only; not a context-bias or population CI
15005	12	decode1	vm_l1_tlb_misses	57947	24173.3333333	33773.6666667	0.582837190306	58.2837190306	predeclared random-selection variability only; not a context-bias or population CI
15005	12	decode1	vm_l2_tlb_accesses	57947	24173.3333333	33773.6666667	0.582837190306	58.2837190306	predeclared random-selection variability only; not a context-bias or population CI
15005	12	decode1	vm_l2_tlb_misses	22220	11716.6666667	10503.3333333	0.472697269727	47.2697269727	predeclared random-selection variability only; not a context-bias or population CI
15005	12	decode1	vm_translation_walk_starts	15691	493.333333333	15197.6666667	0.968559471459	96.8559471459	predeclared random-selection variability only; not a context-bias or population CI
15005	12	decode1	vm_pte_requests	15796	616.666666667	15179.3333333	0.960960580738	96.0960580738	predeclared random-selection variability only; not a context-bias or population CI
15005	12	decode1	vm_pte_dram_responses	4134	493.333333333	3640.66666667	0.880664408966	88.0664408966	predeclared random-selection variability only; not a context-bias or population CI
15005	24	prefill	gpu_sim_cycle	62490238	26650304	35839934	0.573528524567	57.3528524567	predeclared random-selection variability only; not a context-bias or population CI
15005	24	prefill	vm_l1_tlb_accesses	94168155	26524763.6667	67643391.3333	0.718325545757	71.8325545757	predeclared random-selection variability only; not a context-bias or population CI
15005	24	prefill	vm_l1_tlb_misses	1119527	976066	143461	0.128144296654	12.8144296654	predeclared random-selection variability only; not a context-bias or population CI
15005	24	prefill	vm_l2_tlb_accesses	1119527	976066	143461	0.128144296654	12.8144296654	predeclared random-selection variability only; not a context-bias or population CI
15005	24	prefill	vm_l2_tlb_misses	45227	37425.6666667	7801.33333333	0.172492832453	17.2492832453	predeclared random-selection variability only; not a context-bias or population CI
15005	24	prefill	vm_translation_walk_starts	20816	4498	16318	0.783916218294	78.3916218294	predeclared random-selection variability only; not a context-bias or population CI
15005	24	prefill	vm_pte_requests	20899	4498	16401	0.784774391119	78.4774391119	predeclared random-selection variability only; not a context-bias or population CI
15005	24	prefill	vm_pte_dram_responses	8629	1384	7245	0.839610615367	83.9610615367	predeclared random-selection variability only; not a context-bias or population CI
15005	24	decode1	gpu_sim_cycle	34564626	33611971.6667	952654.333333	0.0275615403255	2.75615403255	predeclared random-selection variability only; not a context-bias or population CI
15005	24	decode1	vm_l1_tlb_accesses	76015393	78987538.3333	2972145.33333	0.0390992562958	3.90992562958	predeclared random-selection variability only; not a context-bias or population CI
15005	24	decode1	vm_l1_tlb_misses	57947	24975	32972	0.569002709372	56.9002709372	predeclared random-selection variability only; not a context-bias or population CI
15005	24	decode1	vm_l2_tlb_accesses	57947	24975	32972	0.569002709372	56.9002709372	predeclared random-selection variability only; not a context-bias or population CI
15005	24	decode1	vm_l2_tlb_misses	22220	10175	12045	0.542079207921	54.2079207921	predeclared random-selection variability only; not a context-bias or population CI
15005	24	decode1	vm_translation_walk_starts	15691	8016.66666667	7674.33333333	0.489091411212	48.9091411212	predeclared random-selection variability only; not a context-bias or population CI
15005	24	decode1	vm_pte_requests	15796	8016.66666667	7779.33333333	0.492487549591	49.2487549591	predeclared random-selection variability only; not a context-bias or population CI
15005	24	decode1	vm_pte_dram_responses	4134	2096.66666667	2037.33333333	0.492823738107	49.2823738107	predeclared random-selection variability only; not a context-bias or population CI
15005	48	prefill	gpu_sim_cycle	62490238	65357895.6522	2867657.65217	0.0458896900372	4.58896900372	predeclared random-selection variability only; not a context-bias or population CI
15005	48	prefill	vm_l1_tlb_accesses	94168155	103331365.565	9163210.56522	0.0973068928155	9.73068928155	predeclared random-selection variability only; not a context-bias or population CI
15005	48	prefill	vm_l1_tlb_misses	1119527	1148148.34783	28621.3478261	0.0255655717335	2.55655717335	predeclared random-selection variability only; not a context-bias or population CI
15005	48	prefill	vm_l2_tlb_accesses	1119527	1148148.34783	28621.3478261	0.0255655717335	2.55655717335	predeclared random-selection variability only; not a context-bias or population CI
15005	48	prefill	vm_l2_tlb_misses	45227	32824.8695652	12402.1304348	0.274219612948	27.4219612948	predeclared random-selection variability only; not a context-bias or population CI
15005	48	prefill	vm_translation_walk_starts	20816	12726.7826087	8089.2173913	0.388605754771	38.8605754771	predeclared random-selection variability only; not a context-bias or population CI
15005	48	prefill	vm_pte_requests	20899	12786.9565217	8112.04347826	0.388154623583	38.8154623583	predeclared random-selection variability only; not a context-bias or population CI
15005	48	prefill	vm_pte_dram_responses	8629	3460	5169	0.599026538417	59.9026538417	predeclared random-selection variability only; not a context-bias or population CI
15005	48	decode1	gpu_sim_cycle	34564626	24300090.4	10264535.6	0.296966488224	29.6966488224	predeclared random-selection variability only; not a context-bias or population CI
15005	48	decode1	vm_l1_tlb_accesses	76015393	48260254.4	27755138.6	0.365125239831	36.5125239831	predeclared random-selection variability only; not a context-bias or population CI
15005	48	decode1	vm_l1_tlb_misses	57947	82732	24785	0.427718432361	42.7718432361	predeclared random-selection variability only; not a context-bias or population CI
15005	48	decode1	vm_l2_tlb_accesses	57947	82732	24785	0.427718432361	42.7718432361	predeclared random-selection variability only; not a context-bias or population CI
15005	48	decode1	vm_l2_tlb_misses	22220	23206.4	986.4	0.0443924392439	4.43924392439	predeclared random-selection variability only; not a context-bias or population CI
15005	48	decode1	vm_translation_walk_starts	15691	6068	9623	0.613281498948	61.3281498948	predeclared random-selection variability only; not a context-bias or population CI
15005	48	decode1	vm_pte_requests	15796	6156.8	9639.2	0.610230438086	61.0230438086	predeclared random-selection variability only; not a context-bias or population CI
15005	48	decode1	vm_pte_dram_responses	4134	1835.2	2298.8	0.556071601355	55.6071601355	predeclared random-selection variability only; not a context-bias or population CI
15006	8	prefill	gpu_sim_cycle	62490238	105718397	43228159	0.691758591158	69.1758591158	predeclared random-selection variability only; not a context-bias or population CI
15006	8	prefill	vm_l1_tlb_accesses	94168155	176571758	82403603	0.875068679003	87.5068679003	predeclared random-selection variability only; not a context-bias or population CI
15006	8	prefill	vm_l1_tlb_misses	1119527	1471019	351492	0.313964736893	31.3964736893	predeclared random-selection variability only; not a context-bias or population CI
15006	8	prefill	vm_l2_tlb_accesses	1119527	1471019	351492	0.313964736893	31.3964736893	predeclared random-selection variability only; not a context-bias or population CI
