profile_id	condition	category	kernel_index	kernel_name	metric_name	unit	value	replay_pass_count
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	26	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	dram__bytes.sum	byte	7552.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	0	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	gpu__time_duration.sum	ns	18848.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	1	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	gpu__time_duration.sum	ns	4928.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	2	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	gpu__time_duration.sum	ns	2016.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	3	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	gpu__time_duration.sum	ns	13536.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	4	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	gpu__time_duration.sum	ns	3104.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	5	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	gpu__time_duration.sum	ns	1664.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	6	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	gpu__time_duration.sum	ns	13312.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	7	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	gpu__time_duration.sum	ns	2848.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	8	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	gpu__time_duration.sum	ns	1760.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	9	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	gpu__time_duration.sum	ns	2720.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	10	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	gpu__time_duration.sum	ns	2912.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	11	void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	gpu__time_duration.sum	ns	3712.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	12	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	gpu__time_duration.sum	ns	2560.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	13	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	gpu__time_duration.sum	ns	1536.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	14	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	gpu__time_duration.sum	ns	2496.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	15	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	gpu__time_duration.sum	ns	2080.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	16	void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	gpu__time_duration.sum	ns	2592.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	17	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	gpu__time_duration.sum	ns	2464.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	18	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	gpu__time_duration.sum	ns	1600.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	19	void at::<unnamed>::CatArrayBatchedCopy_contig<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	gpu__time_duration.sum	ns	8896.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	20	void at::<unnamed>::CatArrayBatchedCopy_contig<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	gpu__time_duration.sum	ns	8768.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	21	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	gpu__time_duration.sum	ns	23296.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	22	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	gpu__time_duration.sum	ns	22880.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	23	void pytorch_flash::flash_fwd_splitkv_kernel<pytorch_flash::Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t>>, 0, 0, 0, 0, 1, 1, 0>(pytorch_flash::Flash_fwd_params)	gpu__time_duration.sum	ns	39840.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	24	void pytorch_flash::flash_fwd_splitkv_combine_kernel<pytorch_flash::Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t>>, 4, 3, 1>(pytorch_flash::Flash_fwd_params)	gpu__time_duration.sum	ns	3104.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	25	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	gpu__time_duration.sum	ns	17344.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	26	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	gpu__time_duration.sum	ns	4128.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	0	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	28864.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	1	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	1792.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	2	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	224.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	3	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	4256.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	4	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	256.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	5	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	32.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	6	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	4256.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	7	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	256.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	8	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	32.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	9	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	280.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	10	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	112.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	11	void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	224.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	12	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	280.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	13	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	448.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	14	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	40.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	15	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	16.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	16	void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	32.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	17	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	40.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	18	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	64.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	19	void at::<unnamed>::CatArrayBatchedCopy_contig<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	32.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	20	void at::<unnamed>::CatArrayBatchedCopy_contig<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	32.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	21	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	444740.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	22	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	445078.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	23	void pytorch_flash::flash_fwd_splitkv_kernel<pytorch_flash::Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t>>, 0, 0, 0, 0, 1, 1, 0>(pytorch_flash::Flash_fwd_params)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	920416.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	24	void pytorch_flash::flash_fwd_splitkv_combine_kernel<pytorch_flash::Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t>>, 4, 3, 1>(pytorch_flash::Flash_fwd_params)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	2275.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	25	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	28884.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	26	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	1792.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	0	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	208544.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	1	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	0.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	2	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	224.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	3	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	29792.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	4	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	0.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	5	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	32.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	6	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	29792.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	7	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	0.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	8	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	32.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	9	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	0.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	10	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	0.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	11	void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	0.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	12	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	0.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	13	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	0.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	14	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	0.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	15	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	0.0	3
L0_SELF_ATTN_D3_CONTROL_B16	CONTROL_B16	self_attn	16	void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	0.0	3
