compute_index	trace_filename	weight_refs	kv_refs	unknown_refs	weight_pages	kv_pages	unknown_pages	parameter_names
187	kernel-930-ctx_0x55f2413c4de0.traceg.xz	1048576	0	5505024	2144978064,2144978065,2144978066,2144978067,2144978068,2144978069,2144978070,2144978071,2144978072,2144978073,2144978074,2144978075,2144978076,2144978077,2144978078,2144978079,2144978080,2144978081,2144978082,2144978083,2144978084,2144978085,2144978086,2144978087,2144978088,2144978089,2144978090,2144978091,2144978092,2144978093,2144978094,2144978095,2144978096		0,1,2145021122,2145021123,2145021124,2145021125,2145021126,2145021127,2145021128,2145021129,2145021130,2145021131,2145021132,2145021133,2145021134,2145021135,2145021136,2145021137,2145021138,2145021139,2145021140,2145021141,2145021142,2145021143,2145021144,2145021145,2145021146,2145021147,2145021148,2145021149,2145021150,2145021151,2145021152,2145021153,2145112480,2145112481,2145112482,2145112483,2145112484,2145112485,2145112486,2145112487,2145112488	model.layers.4.self_attn.q_proj.weight
188	kernel-931-ctx_0x55f2413c4de0.traceg.xz	262144	0	1257472	2144978096,2144978097,2144978098,2144978099,2144978100,2144978101,2144978102,2144978103,2144978104		0,1,2145021122,2145021123,2145021124,2145021125,2145021126,2145021127,2145021128,2145021129,2145021130,2145021131,2145021132,2145021133,2145021134,2145021135,2145021136,2145021137,2145021138,2145021139,2145021140,2145021141,2145021142,2145021143,2145021144,2145021145,2145021146,2145021147,2145021148,2145021149,2145021150,2145021151,2145021152,2145021153,2145044418,2145044419	model.layers.4.self_attn.k_proj.weight
189	kernel-932-ctx_0x55f2413c4de0.traceg.xz	262144	16384	1241088	2144978104,2144978105,2144978106,2144978107,2144978108,2144978109,2144978110,2144978111,2144978112	2145044470,2145044471	0,1,2145021122,2145021123,2145021124,2145021125,2145021126,2145021127,2145021128,2145021129,2145021130,2145021131,2145021132,2145021133,2145021134,2145021135,2145021136,2145021137,2145021138,2145021139,2145021140,2145021141,2145021142,2145021143,2145021144,2145021145,2145021146,2145021147,2145021148,2145021149,2145021150,2145021151,2145021152,2145021153	model.layers.4.self_attn.v_proj.weight
190	kernel-933-ctx_0x55f2413c4de0.traceg.xz	0	262144	524288		2145047296,2145047297,2145047298,2145047299,2145047300,2145047301,2145047302,2145047303	2145112480,2145112481,2145112482,2145112483,2145112484,2145112485,2145112486,2145112487,2145112488,2145112506	NONE
191	kernel-934-ctx_0x55f2413c4de0.traceg.xz	0	131072	131072		2145047304,2145047305,2145047306,2145047307	2145112480,2145112481,2145112482,2145112483,2145112484,2145112485,2145112486,2145112487,2145112488	NONE
192	kernel-935-ctx_0x55f2413c4de0.traceg.xz	0	393216	131072		2145047304,2145047305,2145047306,2145047307,2145047308,2145047309,2145047310,2145047311,2145047312,2145047313,2145047314,2145047315	2145112480,2145112481,2145112482,2145112483,2145112484,2145112485,2145112486,2145112487,2145112488	NONE
193	kernel-936-ctx_0x55f2413c4de0.traceg.xz	0	524288	262144		2145047308,2145047309,2145047310,2145047311,2145047312,2145047313,2145047314,2145047315,2145047316,2145047317,2145047318,2145047319,2145047320,2145047321,2145047322,2145047323	2145112506	NONE
194	kernel-937-ctx_0x55f2413c4de0.traceg.xz	0	786432	0		2145047296,2145047297,2145047298,2145047299,2145047300,2145047301,2145047302,2145047303,2145047304,2145047305,2145047306,2145047307,2145047308,2145047309,2145047310,2145047311,2145047316,2145047317,2145047318,2145047319,2145047320,2145047321,2145047322,2145047323		NONE
195	kernel-938-ctx_0x55f2413c4de0.traceg.xz	0	65536	131072		2145044474,2145044475	2145044418,2145044419,2145112506	NONE
196	kernel-939-ctx_0x55f2413c4de0.traceg.xz	0	0	65536			2145044418,2145044419,2145112510,2145112511	NONE
197	kernel-940-ctx_0x55f2413c4de0.traceg.xz	0	65536	65536		2145047296,2145047297	2145044418,2145044419,2145112510,2145112511	NONE
198	kernel-941-ctx_0x55f2413c4de0.traceg.xz	0	131072	65536		2145047296,2145047297,2145047298,2145047299	2145112506	NONE
199	kernel-942-ctx_0x55f2413c4de0.traceg.xz	0	196608	0		2145044474,2145044475,2145047296,2145047297,2145047298,2145047299		NONE
200	kernel-943-ctx_0x55f2413c4de0.traceg.xz	0	262144	262144		2145047296,2145047297	2145112480,2145112481,2145112482,2145112483,2145112484,2145112485,2145112486,2145112487,2145112488	NONE
201	kernel-944-ctx_0x55f2413c4de0.traceg.xz	0	524288	0		2145044470,2145044471,2145047312,2145047313,2145047314,2145047315,2145047316,2145047317,2145047318,2145047319		NONE
202	kernel-945-ctx_0x55f2413c4de0.traceg.xz	0	524288	0		2145047304,2145047305,2145047306,2145047307,2145047308,2145047309,2145047310,2145047311,2145047320,2145047321,2145047322,2145047323,2145047324,2145047325,2145047326,2145047327		NONE
203	kernel-946-ctx_0x55f2413c4de0.traceg.xz	0	98304	1110864		2145047312,2145047313,2145047314,2145047315,2145047316,2145047317,2145047318,2145047319,2145047320,2145047321,2145047322,2145047323,2145047324,2145047325,2145047326,2145047327,2145047328,2145047329,2145047330,2145047331,2145047332,2145047333,2145047334,2145047335	0,255,2145112480,2145112481,2145112482,2145112483,2145112484,2145112485,2145112486,2145112487,2145112488,2145112506	NONE
204	kernel-947-ctx_0x55f2413c4de0.traceg.xz	0	327680	196608		2145047328,2145047329,2145047330,2145047331,2145047332,2145047333,2145047334,2145047335,2145047336,2145047337	2145047338,2145047339,2145047340,2145047341,2145047342,2145047343	NONE
205	kernel-948-ctx_0x55f2413c4de0.traceg.xz	1048576	131072	5406720	2144978112,2144978113,2144978114,2144978115,2144978116,2144978117,2144978118,2144978119,2144978120,2144978121,2144978122,2144978123,2144978124,2144978125,2144978126,2144978127,2144978128,2144978129,2144978130,2144978131,2144978132,2144978133,2144978134,2144978135,2144978136,2144978137,2144978138,2144978139,2144978140,2144978141,2144978142,2144978143,2144978144	2145047336,2145047337	0,1,2145021090,2145021091,2145021092,2145021093,2145021094,2145021095,2145021096,2145021097,2145021098,2145021099,2145021100,2145021101,2145021102,2145021103,2145021104,2145021105,2145021106,2145021107,2145021108,2145021109,2145021110,2145021111,2145021112,2145021113,2145021114,2145021115,2145021116,2145021117,2145021118,2145021119,2145021120,2145021121,2145047338,2145047339,2145047340,2145047341,2145047342,2145047343	model.layers.4.self_attn.o_proj.weight
206	kernel-950-ctx_0x55f2413c4de0.traceg.xz	0	0	786432			2145021090,2145021091,2145021092,2145021093,2145021094,2145021095,2145021096,2145021097,2145021098,2145021099,2145021100,2145021101,2145021102,2145021103,2145021104,2145021105,2145021106,2145021107,2145021108,2145021109,2145021110,2145021111,2145021112,2145021113,2145021114,2145021115,2145021116,2145021117,2145021118,2145021119,2145021120,2145021121,2145023158,2145023159,2145023160,2145023161,2145023162,2145023163,2145023164,2145023165,2145023166,2145023167,2145023168,2145023169,2145023170,2145023171,2145023172,2145023173,2145023174,2145023175,2145023176,2145023177,2145023178,2145023179,2145023180,2145023181,2145023182,2145023183,2145023184,2145023185,2145023186,2145023187,2145023188,2145023189,2145023190,2145023191,2145023192,2145023193,2145023194,2145023195,2145023196,2145023197,2145023198,2145023199,2145023200,2145023201,2145023202,2145023203,2145023204,2145023205,2145023206,2145023207,2145023208,2145023209,2145023210,2145023211,2145023212,2145023213,2145023214,2145023215,2145023216,2145023217,2145023218,2145023219,2145023220,2145023221	NONE
207	kernel-951-ctx_0x55f2413c4de0.traceg.xz	0	0	2097152			2145021090,2145021091,2145021092,2145021093,2145021094,2145021095,2145021096,2145021097,2145021098,2145021099,2145021100,2145021101,2145021102,2145021103,2145021104,2145021105,2145021106,2145021107,2145021108,2145021109,2145021110,2145021111,2145021112,2145021113,2145021114,2145021115,2145021116,2145021117,2145021118,2145021119,2145021120,2145021121,2145023190,2145023191,2145023192,2145023193,2145023194,2145023195,2145023196,2145023197,2145023198,2145023199,2145023200,2145023201,2145023202,2145023203,2145023204,2145023205,2145023206,2145023207,2145023208,2145023209,2145023210,2145023211,2145023212,2145023213,2145023214,2145023215,2145023216,2145023217,2145023218,2145023219,2145023220,2145023221,2145023222,2145023223,2145023224,2145023225,2145023226,2145023227,2145023228,2145023229,2145023230,2145023231,2145023232,2145023233,2145023234,2145023235,2145023236,2145023237,2145023238,2145023239,2145023240,2145023241,2145023242,2145023243,2145023244,2145023245,2145023246,2145023247,2145023248,2145023249,2145023250,2145023251,2145023252,2145023253	NONE
208	kernel-952-ctx_0x55f2413c4de0.traceg.xz	0	0	524288			2145023190,2145023191,2145023192,2145023193,2145023194,2145023195,2145023196,2145023197,2145023198,2145023199,2145023200,2145023201,2145023202,2145023203,2145023204,2145023205,2145023206,2145023207,2145023208,2145023209,2145023210,2145023211,2145023212,2145023213,2145023214,2145023215,2145023216,2145023217,2145023218,2145023219,2145023220,2145023221,2145023222,2145023223,2145023224,2145023225,2145023226,2145023227,2145023228,2145023229,2145023230,2145023231,2145023232,2145023233,2145023234,2145023235,2145023236,2145023237,2145023238,2145023239,2145023240,2145023241,2145023242,2145023243,2145023244,2145023245,2145023246,2145023247,2145023248,2145023249,2145023250,2145023251,2145023252,2145023253,2145023254,2145023255,2145023256,2145023257,2145023258,2145023259,2145023260,2145023261,2145023262,2145023263,2145023264,2145023265,2145023266,2145023267,2145023268,2145023269,2145023270,2145023271,2145023272,2145023273,2145023274,2145023275,2145023276,2145023277,2145023278,2145023279,2145023280,2145023281,2145023282,2145023283,2145023284,2145023285,2145023286,2145023287,2145023288,2145023289,2145023290,2145023291,2145023292,2145023293,2145023294,2145023295,2145023296,2145023297,2145023298,2145023299,2145023300,2145023301,2145023302,2145023303,2145023304,2145023305,2145023306,2145023307,2145023308,2145023309,2145023310,2145023311,2145023312,2145023313,2145023314,2145023315,2145023316,2145023317	NONE
209	kernel-953-ctx_0x55f2413c4de0.traceg.xz	0	0	262656			2145023254,2145023255,2145023256,2145023257,2145023258,2145023259,2145023260,2145023261,2145023262,2145023263,2145023264,2145023265,2145023266,2145023267,2145023268,2145023269,2145023270,2145023271,2145023272,2145023273,2145023274,2145023275,2145023276,2145023277,2145023278,2145023279,2145023280,2145023281,2145023282,2145023283,2145023284,2145023285,2145023286,2145023287,2145023288,2145023289,2145023290,2145023291,2145023292,2145023293,2145023294,2145023295,2145023296,2145023297,2145023298,2145023299,2145023300,2145023301,2145023302,2145023303,2145023304,2145023305,2145023306,2145023307,2145023308,2145023309,2145023310,2145023311,2145023312,2145023313,2145023314,2145023315,2145023316,2145023317,2145112506	NONE
210	kernel-954-ctx_0x55f2413c4de0.traceg.xz	0	0	256			2145112506	NONE
211	kernel-955-ctx_0x55f2413c4de0.traceg.xz	0	0	256			2145112506	NONE
212	kernel-956-ctx_0x55f2413c4de0.traceg.xz	0	0	3145728			2145023190,2145023191,2145023192,2145023193,2145023194,2145023195,2145023196,2145023197,2145023198,2145023199,2145023200,2145023201,2145023202,2145023203,2145023204,2145023205,2145023206,2145023207,2145023208,2145023209,2145023210,2145023211,2145023212,2145023213,2145023214,2145023215,2145023216,2145023217,2145023218,2145023219,2145023220,2145023221,2145023222,2145023223,2145023224,2145023225,2145023226,2145023227,2145023228,2145023229,2145023230,2145023231,2145023232,2145023233,2145023234,2145023235,2145023236,2145023237,2145023238,2145023239,2145023240,2145023241,2145023242,2145023243,2145023244,2145023245,2145023246,2145023247,2145023248,2145023249,2145023250,2145023251,2145023252,2145023253,2145023254,2145023255,2145023256,2145023257,2145023258,2145023259,2145023260,2145023261,2145023262,2145023263,2145023264,2145023265,2145023266,2145023267,2145023268,2145023269,2145023270,2145023271,2145023272,2145023273,2145023274,2145023275,2145023276,2145023277,2145023278,2145023279,2145023280,2145023281,2145023282,2145023283,2145023284,2145023285,2145023286,2145023287,2145023288,2145023289,2145023290,2145023291,2145023292,2145023293,2145023294,2145023295,2145023296,2145023297,2145023298,2145023299,2145023300,2145023301,2145023302,2145023303,2145023304,2145023305,2145023306,2145023307,2145023308,2145023309,2145023310,2145023311,2145023312,2145023313,2145023314,2145023315,2145023316,2145023317,2145112506	NONE
213	kernel-957-ctx_0x55f2413c4de0.traceg.xz	0	0	524288			2145021122,2145021123,2145021124,2145021125,2145021126,2145021127,2145021128,2145021129,2145021130,2145021131,2145021132,2145021133,2145021134,2145021135,2145021136,2145021137,2145021138,2145021139,2145021140,2145021141,2145021142,2145021143,2145021144,2145021145,2145021146,2145021147,2145021148,2145021149,2145021150,2145021151,2145021152,2145021153,2145023254,2145023255,2145023256,2145023257,2145023258,2145023259,2145023260,2145023261,2145023262,2145023263,2145023264,2145023265,2145023266,2145023267,2145023268,2145023269,2145023270,2145023271,2145023272,2145023273,2145023274,2145023275,2145023276,2145023277,2145023278,2145023279,2145023280,2145023281,2145023282,2145023283,2145023284,2145023285,2145023286,2145023287,2145023288,2145023289,2145023290,2145023291,2145023292,2145023293,2145023294,2145023295,2145023296,2145023297,2145023298,2145023299,2145023300,2145023301,2145023302,2145023303,2145023304,2145023305,2145023306,2145023307,2145023308,2145023309,2145023310,2145023311,2145023312,2145023313,2145023314,2145023315,2145023316,2145023317	NONE
214	kernel-958-ctx_0x55f2413c4de0.traceg.xz	1048576	0	2097152	2144978528		2145021122,2145021123,2145021124,2145021125,2145021126,2145021127,2145021128,2145021129,2145021130,2145021131,2145021132,2145021133,2145021134,2145021135,2145021136,2145021137,2145021138,2145021139,2145021140,2145021141,2145021142,2145021143,2145021144,2145021145,2145021146,2145021147,2145021148,2145021149,2145021150,2145021151,2145021152,2145021153,2145023190,2145023191,2145023192,2145023193,2145023194,2145023195,2145023196,2145023197,2145023198,2145023199,2145023200,2145023201,2145023202,2145023203,2145023204,2145023205,2145023206,2145023207,2145023208,2145023209,2145023210,2145023211,2145023212,2145023213,2145023214,2145023215,2145023216,2145023217,2145023218,2145023219,2145023220,2145023221	model.layers.4.post_attention_layernorm.weight
215	kernel-959-ctx_0x55f2413c4de0.traceg.xz	4194304	0	16547840	2144978144,2144978145,2144978146,2144978147,2144978148,2144978149,2144978150,2144978151,2144978152,2144978153,2144978154,2144978155,2144978156,2144978157,2144978158,2144978159,2144978160,2144978161,2144978162,2144978163,2144978164,2144978165,2144978166,2144978167,2144978168,2144978169,2144978170,2144978171,2144978172,2144978173,2144978174,2144978175,2144978176,2144978177,2144978178,2144978179,2144978180,2144978181,2144978182,2144978183,2144978184,2144978185,2144978186,2144978187,2144978188,2144978189,2144978190,2144978191,2144978192,2144978193,2144978194,2144978195,2144978196,2144978197,2144978198,2144978199,2144978200,2144978201,2144978202,2144978203,2144978204,2144978205,2144978206,2144978207,2144978208,2144978209,2144978210,2144978211,2144978212,2144978213,2144978214,2144978215,2144978216,2144978217,2144978218,2144978219,2144978220,2144978221,2144978222,2144978223,2144978224,2144978225,2144978226,2144978227,2144978228,2144978229,2144978230,2144978231,2144978232,2144978233,2144978234,2144978235,2144978236,2144978237,2144978238,2144978239,2144978240,2144978241,2144978242,2144978243,2144978244,2144978245,2144978246,2144978247,2144978248,2144978249,2144978250,2144978251,2144978252,2144978253,2144978254,2144978255,2144978256,2144978257,2144978258,2144978259,2144978260,2144978261,2144978262,2144978263,2144978264,2144978265,2144978266,2144978267,2144978268,2144978269,2144978270,2144978271,2144978272		0,1,2145021122,2145021123,2145021124,2145021125,2145021126,2145021127,2145021128,2145021129,2145021130,2145021131,2145021132,2145021133,2145021134,2145021135,2145021136,2145021137,2145021138,2145021139,2145021140,2145021141,2145021142,2145021143,2145021144,2145021145,2145021146,2145021147,2145021148,2145021149,2145021150,2145021151,2145021152,2145021153,2145023190,2145023191,2145023192,2145023193,2145023194,2145023195,2145023196,2145023197,2145023198,2145023199,2145023200,2145023201,2145023202,2145023203,2145023204,2145023205,2145023206,2145023207,2145023208,2145023209,2145023210,2145023211,2145023212,2145023213,2145023214,2145023215,2145023216,2145023217,2145023218,2145023219,2145023220,2145023221	model.layers.4.mlp.gate_proj.weight
