compute_index	trace_filename	weight_refs	kv_refs	unknown_refs	weight_pages	kv_pages	unknown_pages	parameter_names
440	kernel-1922-ctx_0x55d98da1ddf0.traceg.xz	0	133120	0		2139056521,2139056528,2139056529,2139056540,2139056541,2139056542		NONE
441	kernel-1923-ctx_0x55d98da1ddf0.traceg.xz	0	132096	1024		2139056522,2139056523,2139056560,2139056561,2139056562	2139121594	NONE
442	kernel-1924-ctx_0x55d98da1ddf0.traceg.xz	0	332800	199680		2139056540,2139056541,2139056542,2139056562,2139056563,2139056564	2139056564,2139056565,2139056566,2139056567,2139056568,2139056569,2139056570	NONE
443	kernel-1925-ctx_0x55d98da1ddf0.traceg.xz	0	266240	266240		2139056560,2139056561,2139056562	2139056576,2139056577,2139056578,2139056579,2139056580,2139056581,2139056582,2139056583,2139056584	NONE
444	kernel-1926-ctx_0x55d98da1ddf0.traceg.xz	0	9344	1165760		2139056521,2139056562,2139056563,2139056564	0,255,2139056564,2139056565,2139056566,2139056567,2139056568,2139056569,2139056570,2139056576,2139056577,2139056578,2139056579,2139056580,2139056581,2139056582,2139056583,2139056584,2139121594	NONE
445	kernel-1927-ctx_0x55d98da1ddf0.traceg.xz	131072	32768	2543616	2139026897,2139026898,2139026899,2139026900,2139026901,2139026902,2139026903,2139026904,2139026905,2139026906,2139026907,2139026908,2139026909,2139026910,2139026911,2139026912,2139026913,2139026914,2139026915,2139026916,2139026917,2139026918,2139026919,2139026920,2139026921,2139026922,2139026923,2139026924,2139026925,2139026926,2139026927,2139026928,2139026929	2139056521	0,2139121599,2139165952	model.layers.9.self_attn.o_proj.weight
446	kernel-1929-ctx_0x55d98da1ddf0.traceg.xz	0	4096	8192		2139056520	2139121598,2139121599	NONE
447	kernel-1930-ctx_0x55d98da1ddf0.traceg.xz	0	16384	16384		2139054074,2139054075	2139121599	NONE
448	kernel-1931-ctx_0x55d98da1ddf0.traceg.xz	0	4096	4096		2139054074,2139054075	2139121574,2139121575	NONE
449	kernel-1932-ctx_0x55d98da1ddf0.traceg.xz	0	0	5128			0,2139121574,2139121575,2139121594	NONE
450	kernel-1933-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
451	kernel-1934-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
452	kernel-1935-ctx_0x55d98da1ddf0.traceg.xz	0	16384	32768		2139054074,2139054075	2139121574,2139121575,2139121594	NONE
453	kernel-1936-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139121574,2139121575	NONE
454	kernel-1937-ctx_0x55d98da1ddf0.traceg.xz	16384	16384	16384	2139027313	2139054074	2139121575	model.layers.9.post_attention_layernorm.weight
455	kernel-1938-ctx_0x55d98da1ddf0.traceg.xz	524288	135168	9617408	2139026929,2139026930,2139026931,2139026932,2139026933,2139026934,2139026935,2139026936,2139026937,2139026938,2139026939,2139026940,2139026941,2139026942,2139026943,2139026944,2139026945,2139026946,2139026947,2139026948,2139026949,2139026950,2139026951,2139026952,2139026953,2139026954,2139026955,2139026956,2139026957,2139026958,2139026959,2139026960,2139026961,2139026962,2139026963,2139026964,2139026965,2139026966,2139026967,2139026968,2139026969,2139026970,2139026971,2139026972,2139026973,2139026974,2139026975,2139026976,2139026977,2139026978,2139026979,2139026980,2139026981,2139026982,2139026983,2139026984,2139026985,2139026986,2139026987,2139026988,2139026989,2139026990,2139026991,2139026992,2139026993,2139026994,2139026995,2139026996,2139026997,2139026998,2139026999,2139027000,2139027001,2139027002,2139027003,2139027004,2139027005,2139027006,2139027007,2139027008,2139027009,2139027010,2139027011,2139027012,2139027013,2139027014,2139027015,2139027016,2139027017,2139027018,2139027019,2139027020,2139027021,2139027022,2139027023,2139027024,2139027025,2139027026,2139027027,2139027028,2139027029,2139027030,2139027031,2139027032,2139027033,2139027034,2139027035,2139027036,2139027037,2139027038,2139027039,2139027040,2139027041,2139027042,2139027043,2139027044,2139027045,2139027046,2139027047,2139027048,2139027049,2139027050,2139027051,2139027052,2139027053,2139027054,2139027055,2139027056,2139027057	2139054074,2139054075	0,2139165952	model.layers.9.mlp.gate_proj.weight
456	kernel-1939-ctx_0x55d98da1ddf0.traceg.xz	0	8192	0		2139054074,2139054075		NONE
457	kernel-1940-ctx_0x55d98da1ddf0.traceg.xz	524288	135168	9617408	2139027057,2139027058,2139027059,2139027060,2139027061,2139027062,2139027063,2139027064,2139027065,2139027066,2139027067,2139027068,2139027069,2139027070,2139027071,2139027072,2139027073,2139027074,2139027075,2139027076,2139027077,2139027078,2139027079,2139027080,2139027081,2139027082,2139027083,2139027084,2139027085,2139027086,2139027087,2139027088,2139027089,2139027090,2139027091,2139027092,2139027093,2139027094,2139027095,2139027096,2139027097,2139027098,2139027099,2139027100,2139027101,2139027102,2139027103,2139027104,2139027105,2139027106,2139027107,2139027108,2139027109,2139027110,2139027111,2139027112,2139027113,2139027114,2139027115,2139027116,2139027117,2139027118,2139027119,2139027120,2139027121,2139027122,2139027123,2139027124,2139027125,2139027126,2139027127,2139027128,2139027129,2139027130,2139027131,2139027132,2139027133,2139027134,2139027135,2139027136,2139027137,2139027138,2139027139,2139027140,2139027141,2139027142,2139027143,2139027144,2139027145,2139027146,2139027147,2139027148,2139027149,2139027150,2139027151,2139027152,2139027153,2139027154,2139027155,2139027156,2139027157,2139027158,2139027159,2139027160,2139027161,2139027162,2139027163,2139027164,2139027165,2139027166,2139027167,2139027168,2139027169,2139027170,2139027171,2139027172,2139027173,2139027174,2139027175,2139027176,2139027177,2139027178,2139027179,2139027180,2139027181,2139027182,2139027183,2139027184,2139027185	2139054074,2139054075	0,2139165952	model.layers.9.mlp.up_proj.weight
458	kernel-1941-ctx_0x55d98da1ddf0.traceg.xz	0	8192	4096		2139054074,2139054075	2139121574	NONE
459	kernel-1942-ctx_0x55d98da1ddf0.traceg.xz	524288	4096	9748480	2139027185,2139027186,2139027187,2139027188,2139027189,2139027190,2139027191,2139027192,2139027193,2139027194,2139027195,2139027196,2139027197,2139027198,2139027199,2139027200,2139027201,2139027202,2139027203,2139027204,2139027205,2139027206,2139027207,2139027208,2139027209,2139027210,2139027211,2139027212,2139027213,2139027214,2139027215,2139027216,2139027217,2139027218,2139027219,2139027220,2139027221,2139027222,2139027223,2139027224,2139027225,2139027226,2139027227,2139027228,2139027229,2139027230,2139027231,2139027232,2139027233,2139027234,2139027235,2139027236,2139027237,2139027238,2139027239,2139027240,2139027241,2139027242,2139027243,2139027244,2139027245,2139027246,2139027247,2139027248,2139027249,2139027250,2139027251,2139027252,2139027253,2139027254,2139027255,2139027256,2139027257,2139027258,2139027259,2139027260,2139027261,2139027262,2139027263,2139027264,2139027265,2139027266,2139027267,2139027268,2139027269,2139027270,2139027271,2139027272,2139027273,2139027274,2139027275,2139027276,2139027277,2139027278,2139027279,2139027280,2139027281,2139027282,2139027283,2139027284,2139027285,2139027286,2139027287,2139027288,2139027289,2139027290,2139027291,2139027292,2139027293,2139027294,2139027295,2139027296,2139027297,2139027298,2139027299,2139027300,2139027301,2139027302,2139027303,2139027304,2139027305,2139027306,2139027307,2139027308,2139027309,2139027310,2139027311,2139027312,2139027313	2139054074,2139054075	0,2139121574,2139165952	model.layers.9.mlp.down_proj.weight
460	kernel-1944-ctx_0x55d98da1ddf0.traceg.xz	0	8192	4096		2139054074,2139054075	2139121599	NONE
461	kernel-1945-ctx_0x55d98da1ddf0.traceg.xz	0	16384	16384		2139054074	2139121598,2139121599	NONE
462	kernel-1946-ctx_0x55d98da1ddf0.traceg.xz	0	4096	4096		2139054074,2139054075	2139121598,2139121599	NONE
463	kernel-1947-ctx_0x55d98da1ddf0.traceg.xz	0	4096	1032		2139054074,2139054075	0,2139121594	NONE
464	kernel-1948-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
465	kernel-1949-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
466	kernel-1950-ctx_0x55d98da1ddf0.traceg.xz	0	16384	32768		2139054074,2139054075	2139121594,2139121598,2139121599	NONE
467	kernel-1951-ctx_0x55d98da1ddf0.traceg.xz	0	4096	4096		2139054074,2139054075	2139121598,2139121599	NONE
468	kernel-1952-ctx_0x55d98da1ddf0.traceg.xz	16384	0	32768	2139027777		2139121598,2139121599	model.layers.10.input_layernorm.weight
469	kernel-1953-ctx_0x55d98da1ddf0.traceg.xz	131072	0	845824	2139027313,2139027314,2139027315,2139027316,2139027317,2139027318,2139027319,2139027320,2139027321,2139027322,2139027323,2139027324,2139027325,2139027326,2139027327,2139027328,2139027329,2139027330,2139027331,2139027332,2139027333,2139027334,2139027335,2139027336,2139027337,2139027338,2139027339,2139027340,2139027341,2139027342,2139027343,2139027344,2139027345		0,2139030560,2139121599,2139121600,2139121601,2139121602,2139121603	model.layers.10.self_attn.q_proj.weight
470	kernel-1954-ctx_0x55d98da1ddf0.traceg.xz	0	0	36864			2139030560,2139121594	NONE
471	kernel-1955-ctx_0x55d98da1ddf0.traceg.xz	32768	0	782336	2139027345,2139027346,2139027347,2139027348,2139027349,2139027350,2139027351,2139027352,2139027353		0,2139030560,2139121599,2139165952	model.layers.10.self_attn.k_proj.weight
472	kernel-1956-ctx_0x55d98da1ddf0.traceg.xz	0	0	17408			2139030560,2139121594	NONE
473	kernel-1957-ctx_0x55d98da1ddf0.traceg.xz	32768	0	782336	2139027353,2139027354,2139027355,2139027356,2139027357,2139027358,2139027359,2139027360,2139027361		0,2139030560,2139121599,2139165952	model.layers.10.self_attn.v_proj.weight
474	kernel-1958-ctx_0x55d98da1ddf0.traceg.xz	0	0	17408			2139030560,2139121594	NONE
475	kernel-1959-ctx_0x55d98da1ddf0.traceg.xz	0	0	12288			2139121594,2139121599	NONE
476	kernel-1960-ctx_0x55d98da1ddf0.traceg.xz	0	0	4096			2139121594,2139121598	NONE
477	kernel-1961-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139121594,2139121598,2139121599	NONE
478	kernel-1962-ctx_0x55d98da1ddf0.traceg.xz	0	0	12288			2139121594,2139121598,2139121599	NONE
479	kernel-1963-ctx_0x55d98da1ddf0.traceg.xz	0	0	3072			2139121598,2139121599	NONE
480	kernel-1964-ctx_0x55d98da1ddf0.traceg.xz	0	0	3072			2139121594,2139121599	NONE
481	kernel-1965-ctx_0x55d98da1ddf0.traceg.xz	0	0	1024			2139121594	NONE
482	kernel-1966-ctx_0x55d98da1ddf0.traceg.xz	0	0	2048			2139121594,2139121599	NONE
483	kernel-1967-ctx_0x55d98da1ddf0.traceg.xz	0	0	3072			2139121594,2139121599	NONE
484	kernel-1968-ctx_0x55d98da1ddf0.traceg.xz	0	0	768			2139121599	NONE
485	kernel-1969-ctx_0x55d98da1ddf0.traceg.xz	0	132096	1024		2139056520,2139056521,2139056522,2139056532,2139056533	2139121599	NONE
486	kernel-1970-ctx_0x55d98da1ddf0.traceg.xz	0	132096	1024		2139056522,2139056523,2139056524,2139056526,2139056527	2139121594	NONE
487	kernel-1971-ctx_0x55d98da1ddf0.traceg.xz	0	332800	199680		2139056520,2139056521,2139056522,2139056562,2139056563,2139056564	2139056564,2139056565,2139056566,2139056567,2139056568,2139056569,2139056570	NONE
488	kernel-1972-ctx_0x55d98da1ddf0.traceg.xz	0	266240	266240		2139056522,2139056523,2139056524	2139056576,2139056577,2139056578,2139056579,2139056580,2139056581,2139056582,2139056583,2139056584	NONE
489	kernel-1973-ctx_0x55d98da1ddf0.traceg.xz	0	8320	1166784		2139056562,2139056563,2139056564	0,255,2139056564,2139056565,2139056566,2139056567,2139056568,2139056569,2139056570,2139056576,2139056577,2139056578,2139056579,2139056580,2139056581,2139056582,2139056583,2139056584,2139121594,2139121598	NONE
490	kernel-1974-ctx_0x55d98da1ddf0.traceg.xz	131072	4096	2572288	2139027361,2139027362,2139027363,2139027364,2139027365,2139027366,2139027367,2139027368,2139027369,2139027370,2139027371,2139027372,2139027373,2139027374,2139027375,2139027376,2139027377,2139027378,2139027379,2139027380,2139027381,2139027382,2139027383,2139027384,2139027385,2139027386,2139027387,2139027388,2139027389,2139027390,2139027391,2139027392,2139027393	2139054074,2139054075	0,2139121594,2139165952	model.layers.10.self_attn.o_proj.weight
491	kernel-1976-ctx_0x55d98da1ddf0.traceg.xz	0	12288	0		2139054074,2139054075		NONE
492	kernel-1977-ctx_0x55d98da1ddf0.traceg.xz	0	16384	16384		2139054074,2139054075	2139121598,2139121599	NONE
493	kernel-1978-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139121574,2139121575,2139121598,2139121599	NONE
494	kernel-1979-ctx_0x55d98da1ddf0.traceg.xz	0	0	5128			0,2139121574,2139121575,2139121594	NONE
495	kernel-1980-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
496	kernel-1981-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
497	kernel-1982-ctx_0x55d98da1ddf0.traceg.xz	0	0	49152			2139121574,2139121575,2139121594,2139121598,2139121599	NONE
498	kernel-1983-ctx_0x55d98da1ddf0.traceg.xz	0	4096	4096		2139054075	2139121574,2139121575	NONE
499	kernel-1984-ctx_0x55d98da1ddf0.traceg.xz	16384	16384	16384	2139027777	2139054075	2139121575	model.layers.10.post_attention_layernorm.weight
500	kernel-1985-ctx_0x55d98da1ddf0.traceg.xz	524288	4096	9748480	2139027393,2139027394,2139027395,2139027396,2139027397,2139027398,2139027399,2139027400,2139027401,2139027402,2139027403,2139027404,2139027405,2139027406,2139027407,2139027408,2139027409,2139027410,2139027411,2139027412,2139027413,2139027414,2139027415,2139027416,2139027417,2139027418,2139027419,2139027420,2139027421,2139027422,2139027423,2139027424,2139027425,2139027426,2139027427,2139027428,2139027429,2139027430,2139027431,2139027432,2139027433,2139027434,2139027435,2139027436,2139027437,2139027438,2139027439,2139027440,2139027441,2139027442,2139027443,2139027444,2139027445,2139027446,2139027447,2139027448,2139027449,2139027450,2139027451,2139027452,2139027453,2139027454,2139027455,2139027456,2139027457,2139027458,2139027459,2139027460,2139027461,2139027462,2139027463,2139027464,2139027465,2139027466,2139027467,2139027468,2139027469,2139027470,2139027471,2139027472,2139027473,2139027474,2139027475,2139027476,2139027477,2139027478,2139027479,2139027480,2139027481,2139027482,2139027483,2139027484,2139027485,2139027486,2139027487,2139027488,2139027489,2139027490,2139027491,2139027492,2139027493,2139027494,2139027495,2139027496,2139027497,2139027498,2139027499,2139027500,2139027501,2139027502,2139027503,2139027504,2139027505,2139027506,2139027507,2139027508,2139027509,2139027510,2139027511,2139027512,2139027513,2139027514,2139027515,2139027516,2139027517,2139027518,2139027519,2139027520,2139027521	2139054075	0,2139121575,2139165952	model.layers.10.mlp.gate_proj.weight
501	kernel-1986-ctx_0x55d98da1ddf0.traceg.xz	0	4096	4096		2139054075	2139121574	NONE
502	kernel-1987-ctx_0x55d98da1ddf0.traceg.xz	524288	0	9752576	2139027521,2139027522,2139027523,2139027524,2139027525,2139027526,2139027527,2139027528,2139027529,2139027530,2139027531,2139027532,2139027533,2139027534,2139027535,2139027536,2139027537,2139027538,2139027539,2139027540,2139027541,2139027542,2139027543,2139027544,2139027545,2139027546,2139027547,2139027548,2139027549,2139027550,2139027551,2139027552,2139027553,2139027554,2139027555,2139027556,2139027557,2139027558,2139027559,2139027560,2139027561,2139027562,2139027563,2139027564,2139027565,2139027566,2139027567,2139027568,2139027569,2139027570,2139027571,2139027572,2139027573,2139027574,2139027575,2139027576,2139027577,2139027578,2139027579,2139027580,2139027581,2139027582,2139027583,2139027584,2139027585,2139027586,2139027587,2139027588,2139027589,2139027590,2139027591,2139027592,2139027593,2139027594,2139027595,2139027596,2139027597,2139027598,2139027599,2139027600,2139027601,2139027602,2139027603,2139027604,2139027605,2139027606,2139027607,2139027608,2139027609,2139027610,2139027611,2139027612,2139027613,2139027614,2139027615,2139027616,2139027617,2139027618,2139027619,2139027620,2139027621,2139027622,2139027623,2139027624,2139027625,2139027626,2139027627,2139027628,2139027629,2139027630,2139027631,2139027632,2139027633,2139027634,2139027635,2139027636,2139027637,2139027638,2139027639,2139027640,2139027641,2139027642,2139027643,2139027644,2139027645,2139027646,2139027647,2139027648,2139027649		0,2139121574,2139121575,2139165952	model.layers.10.mlp.up_proj.weight
503	kernel-1988-ctx_0x55d98da1ddf0.traceg.xz	0	4096	8192		2139054075	2139121574,2139121575	NONE
504	kernel-1989-ctx_0x55d98da1ddf0.traceg.xz	524288	131072	9621504	2139027649,2139027650,2139027651,2139027652,2139027653,2139027654,2139027655,2139027656,2139027657,2139027658,2139027659,2139027660,2139027661,2139027662,2139027663,2139027664,2139027665,2139027666,2139027667,2139027668,2139027669,2139027670,2139027671,2139027672,2139027673,2139027674,2139027675,2139027676,2139027677,2139027678,2139027679,2139027680,2139027681,2139027682,2139027683,2139027684,2139027685,2139027686,2139027687,2139027688,2139027689,2139027690,2139027691,2139027692,2139027693,2139027694,2139027695,2139027696,2139027697,2139027698,2139027699,2139027700,2139027701,2139027702,2139027703,2139027704,2139027705,2139027706,2139027707,2139027708,2139027709,2139027710,2139027711,2139027712,2139027713,2139027714,2139027715,2139027716,2139027717,2139027718,2139027719,2139027720,2139027721,2139027722,2139027723,2139027724,2139027725,2139027726,2139027727,2139027728,2139027729,2139027730,2139027731,2139027732,2139027733,2139027734,2139027735,2139027736,2139027737,2139027738,2139027739,2139027740,2139027741,2139027742,2139027743,2139027744,2139027745,2139027746,2139027747,2139027748,2139027749,2139027750,2139027751,2139027752,2139027753,2139027754,2139027755,2139027756,2139027757,2139027758,2139027759,2139027760,2139027761,2139027762,2139027763,2139027764,2139027765,2139027766,2139027767,2139027768,2139027769,2139027770,2139027771,2139027772,2139027773,2139027774,2139027775,2139027776,2139027777	2139054075	0,2139121574,2139165952	model.layers.10.mlp.down_proj.weight
505	kernel-1991-ctx_0x55d98da1ddf0.traceg.xz	0	4096	8192		2139054074,2139054075	2139121574,2139121575	NONE
506	kernel-1992-ctx_0x55d98da1ddf0.traceg.xz	0	0	32768			2139121574,2139121598,2139121599	NONE
507	kernel-1993-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139121574,2139121575,2139121598,2139121599	NONE
508	kernel-1994-ctx_0x55d98da1ddf0.traceg.xz	0	0	5128			0,2139121574,2139121575,2139121594	NONE
509	kernel-1995-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
510	kernel-1996-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
511	kernel-1997-ctx_0x55d98da1ddf0.traceg.xz	0	0	49152			2139121574,2139121575,2139121594,2139121598,2139121599	NONE
512	kernel-1998-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139121574,2139121575,2139121598,2139121599	NONE
513	kernel-1999-ctx_0x55d98da1ddf0.traceg.xz	16384	0	32768	2139028241		2139121598,2139121599	model.layers.11.input_layernorm.weight
514	kernel-2000-ctx_0x55d98da1ddf0.traceg.xz	131072	0	845824	2139027777,2139027778,2139027779,2139027780,2139027781,2139027782,2139027783,2139027784,2139027785,2139027786,2139027787,2139027788,2139027789,2139027790,2139027791,2139027792,2139027793,2139027794,2139027795,2139027796,2139027797,2139027798,2139027799,2139027800,2139027801,2139027802,2139027803,2139027804,2139027805,2139027806,2139027807,2139027808,2139027809		0,2139030560,2139121599,2139121600,2139121601,2139121602,2139121603	model.layers.11.self_attn.q_proj.weight
