roi	operator_class	cache_level	object_class	outcome	metric_scope	unit	value	source
prefill	ATTENTION_CORE	L2	PTE_L1	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_CORE	L2	PTE_L1	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_CORE	L2	PTE_L1	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_CORE	L2	PTE_L2	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_CORE	L2	PTE_L2	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_CORE	L2	PTE_L2	MISS	EXACT_PER_KERNEL	cache_transactions	1	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_CORE	L2	PTE_L2	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_CORE	L2	PTE_L2	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_CORE	L2	PTE_L2	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_CORE	L2	PTE_L3	HIT	EXACT_PER_KERNEL	cache_transactions	49	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_CORE	L2	PTE_L3	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_CORE	L2	PTE_L3	MISS	EXACT_PER_KERNEL	cache_transactions	79	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_CORE	L2	PTE_L3	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_CORE	L2	PTE_L3	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_CORE	L2	PTE_L3	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_KV_CACHE	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_KV_CACHE	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_KV_CACHE	MISS	EXACT_PER_KERNEL	cache_transactions	16384	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_KV_CACHE	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_KV_CACHE	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_KV_CACHE	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_UNKNOWN	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_UNKNOWN	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_UNKNOWN	MISS	EXACT_PER_KERNEL	cache_transactions	1425408	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_UNKNOWN	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_UNKNOWN	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_UNKNOWN	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_WEIGHT	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_WEIGHT	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_WEIGHT	MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_WEIGHT	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_WEIGHT	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	DATA_WEIGHT	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	OTHER	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	OTHER	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	OTHER	MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	OTHER	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	OTHER	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	OTHER	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L0	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L0	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L0	MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L0	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L0	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L0	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L1	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L1	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L1	MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L1	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L1	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L1	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L2	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L2	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L2	MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L2	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L2	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L2	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L3	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L3	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L3	MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L3	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L3	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L1D	PTE_L3	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L2	DATA_KV_CACHE	HIT	EXACT_PER_KERNEL	cache_transactions	279379	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L2	DATA_KV_CACHE	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L2	DATA_KV_CACHE	MISS	EXACT_PER_KERNEL	cache_transactions	58857	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L2	DATA_KV_CACHE	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L2	DATA_KV_CACHE	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	402566	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L2	DATA_KV_CACHE	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L2	DATA_UNKNOWN	HIT	EXACT_PER_KERNEL	cache_transactions	20901637	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L2	DATA_UNKNOWN	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L2	DATA_UNKNOWN	MISS	EXACT_PER_KERNEL	cache_transactions	12646818	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L2	DATA_UNKNOWN	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L2	DATA_UNKNOWN	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	4151926	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L2	DATA_UNKNOWN	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L2	DATA_WEIGHT	HIT	EXACT_PER_KERNEL	cache_transactions	2995231	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L2	DATA_WEIGHT	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L2	DATA_WEIGHT	MISS	EXACT_PER_KERNEL	cache_transactions	2308606	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L2	DATA_WEIGHT	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
prefill	ATTENTION_PROJECTION	L2	DATA_WEIGHT	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	1363917	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/prefill/f0/run.log sha256=8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7; scope=KERNEL only
