roi	arm	lseg	operator_class	metric	metric_scope	unit	value	source_raw_log_sha256
prefill	F8	5	NORM	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	64817	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	OTHER_COMPUTE	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	607946	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	UNRESOLVED	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	0	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	ATTENTION_CORE	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	40	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	ATTENTION_PROJECTION	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	15	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	EMBEDDING_OUTPUT	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	91979	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	FFN_MLP	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	0	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	NORM	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	0	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	OTHER_COMPUTE	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	2541	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	UNRESOLVED	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	0	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	FULL_ROI	gpu_tot_sim_cycle	FULL_ROI_ONLY	cycles	59817355	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	FULL_ROI	speedup_vs_f0	FULL_ROI_ONLY	ratio	1.044684072	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F9	NONE	ATTENTION_CORE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	629738	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	ATTENTION_PROJECTION	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6674588	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	EMBEDDING_OUTPUT	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	18367055	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	FFN_MLP	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	20583170	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	NORM	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	1458565	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	OTHER_COMPUTE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	15533179	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	UNRESOLVED	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6450	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	ATTENTION_CORE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	ATTENTION_PROJECTION	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	EMBEDDING_OUTPUT	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	FFN_MLP	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	NORM	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	OTHER_COMPUTE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	UNRESOLVED	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	ATTENTION_CORE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	FFN_MLP	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	NORM	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	UNRESOLVED	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	FULL_ROI	gpu_tot_sim_cycle	FULL_ROI_ONLY	cycles	63252745	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
prefill	F9	NONE	FULL_ROI	speedup_vs_f0	FULL_ROI_ONLY	ratio	0.987945077	c37c4af60090cfb3df949aa072b55858ac2b4c7a724a0a23adae17a0a18cbf62
