roi	comparison	row_kind	operator_class	metric	metric_scope	baseline_value	candidate_value	delta	note
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_KV_CACHE:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_KV_CACHE:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_UNKNOWN:HIT	EXACT_PER_KERNEL	106213	106213	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_UNKNOWN:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_UNKNOWN:MISS	EXACT_PER_KERNEL	457728	457728	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_UNKNOWN:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_UNKNOWN:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_WEIGHT:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_WEIGHT:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_WEIGHT:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_WEIGHT:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_WEIGHT:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_WEIGHT:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:OTHER:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:OTHER:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:OTHER:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:OTHER:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:OTHER:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:OTHER:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L0:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L0:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L0:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L0:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L0:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L0:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L1:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L1:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L1:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L1:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L1:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L1:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L2:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L2:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L2:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L2:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L2:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L2:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L3:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L3:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L3:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L3:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L3:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry:PTE_L3:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_KV_CACHE:HIT	EXACT_PER_KERNEL	65713	65827	114	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_KV_CACHE:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_KV_CACHE:MISS	EXACT_PER_KERNEL	42831	42717	-114	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_KV_CACHE:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_KV_CACHE:RESERVATION_FAIL	EXACT_PER_KERNEL	77	114	37	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_KV_CACHE:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_UNKNOWN:HIT	EXACT_PER_KERNEL	521743	523557	1814	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_UNKNOWN:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_UNKNOWN:MISS	EXACT_PER_KERNEL	639473	637659	-1814	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_UNKNOWN:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL	EXACT_PER_KERNEL	688	978	290	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_UNKNOWN:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_WEIGHT:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_WEIGHT:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_WEIGHT:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_WEIGHT:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:DATA_WEIGHT:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:OTHER:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:OTHER:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:OTHER:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:OTHER:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:OTHER:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:OTHER:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L0:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L0:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L0:MISS	EXACT_PER_KERNEL	1	1	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L0:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L0:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L0:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L1:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L1:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L1:MISS	EXACT_PER_KERNEL	1	1	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L1:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L1:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L1:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L2:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L2:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L2:MISS	EXACT_PER_KERNEL	1	1	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L2:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L2:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L2:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L3:HIT	EXACT_PER_KERNEL	119	8	-111	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L3:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L3:MISS	EXACT_PER_KERNEL	121	10	-111	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L3:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L3:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_CORE	m4c_telemetry_l2:PTE_L3:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_KV_CACHE:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_KV_CACHE:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_KV_CACHE:MISS	EXACT_PER_KERNEL	16384	16384	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_KV_CACHE:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_KV_CACHE:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_KV_CACHE:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_UNKNOWN:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_UNKNOWN:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_UNKNOWN:MISS	EXACT_PER_KERNEL	1425408	1425408	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_UNKNOWN:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_UNKNOWN:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_WEIGHT:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_WEIGHT:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_WEIGHT:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_WEIGHT:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_WEIGHT:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:DATA_WEIGHT:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:OTHER:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:OTHER:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:OTHER:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:OTHER:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:OTHER:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:OTHER:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L0:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L0:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L0:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L0:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L0:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L0:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L1:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L1:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L1:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L1:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L1:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L1:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L2:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L2:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L2:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L2:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L2:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L2:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L3:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L3:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L3:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L3:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F1_vs_F2	CACHE	ATTENTION_PROJECTION	m4c_telemetry:PTE_L3:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
