phase	launch_ordinal	semantic_range	semantic_class	start_ns	end_ns	duration_ns	stream	correlation_id	demangled_name	mangled_name	grid_x	grid_y	grid_z	block_x	block_y	block_z	static_smem	dynamic_smem
prefill	68	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7169111678	7169113854	2176	7	9090	void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)4, void at::native::_cuda_scatter_fill_internal_kernel<at::native::OpaqueType<(int)8>>::operator ()<at::native::TensorAssign>(at::TensorIterator &, at::native::OpaqueType<(int)8>, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	111	32	1	1	128	1	1	0	0
prefill	69	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7169236927	7169238623	1696	7	9111	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	112	64	1	1	128	1	1	0	0
prefill	70	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7170468936	7170470536	1600	7	9150	void at_cuda_detail::cub::DeviceReduceKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, unsigned int, cuda::std::__4::plus<void>, int>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4)	113	4	1	1	256	1	1	44	0
prefill	71	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7170481672	7170482856	1184	7	9155	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, int *, int *, int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	114	1	1	1	256	1	1	44	0
prefill	72	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7171120909	7171121773	864	7	9192	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	115	1	1	1	128	1	1	0	0
prefill	73	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7171137582	7171139598	2016	7	9199	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	116	26	1	1	128	1	1	5120	0
prefill	74	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7171155182	7171157294	2112	7	9205	void at::native::<unnamed>::write_indices<int>(long *, at::native::<unnamed>::TensorDims<T1>, int, T1)	117	1	1	1	256	1	1	0	0
prefill	75	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7179609681	7179612785	3104	7	9216	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	40	1	1	128	1	1	0	0
prefill	76	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7180500792	7180513976	13184	7	9247	void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)	119	8	6	1	32	1	1	0	16896
prefill	77	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7183122061	7183123213	1152	7	9256	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	120	15	1	1	128	1	1	0	0
prefill	78	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7183178733	7183191821	13088	7	9284	void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)	119	8	6	1	32	1	1	0	16896
prefill	79	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7183205325	7183206317	992	7	9293	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	121	15	1	1	128	1	1	0	0
prefill	80	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7183237581	7183245166	7585	7	9321	void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)	119	8	16	1	32	1	1	0	16896
prefill	81	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7183282958	7183285230	2272	7	9331	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	1	1	1	128	1	1	0	0
prefill	82	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7183297390	7183299342	1952	7	9343	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	68	40	1	1	128	1	1	0	0
prefill	83	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216286579	7216297043	10464	7	9350	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	122	16	1	1	128	1	1	0	0
prefill	84	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216395508	7216397364	1856	7	9371	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	112	64	1	1	128	1	1	0	0
prefill	85	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216410580	7216412180	1600	7	9404	void at_cuda_detail::cub::DeviceReduceKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, unsigned int, cuda::std::__4::plus<void>, int>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4)	113	4	1	1	256	1	1	44	0
prefill	86	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216415540	7216416724	1184	7	9409	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, int *, int *, int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	114	1	1	1	256	1	1	44	0
prefill	87	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216450741	7216451637	896	7	9440	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	115	1	1	1	128	1	1	0	0
prefill	88	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216454805	7216456917	2112	7	9447	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	116	26	1	1	128	1	1	5120	0
prefill	89	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216459189	7216461525	2336	7	9453	void at::native::<unnamed>::write_indices<int>(long *, at::native::<unnamed>::TensorDims<T1>, int, T1)	117	2	1	1	256	1	1	0	0
prefill	90	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216503989	7216509749	5760	7	9464	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	1148	1	1	128	1	1	0	0
prefill	91	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7216634710	7216653654	18944	7	9491	ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_tn	123	6	5	2	128	1	1	49152	49152
prefill	92	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7216657046	7216658550	1504	7	9501	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	120	431	1	1	128	1	1	0	0
prefill	93	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7216677430	7216695991	18561	7	9525	ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_tn	123	6	5	2	128	1	1	49152	49152
prefill	94	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7216696567	7216697975	1408	7	9535	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	121	431	1	1	128	1	1	0	0
prefill	95	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216718231	7216742487	24256	7	9559	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	124	16	3	1	128	1	1	49152	49152
prefill	96	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216743095	7216746199	3104	7	9570	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	1	1	1	128	1	1	0	0
prefill	97	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216749879	7216753687	3808	7	9582	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	68	1148	1	1	128	1	1	0	0
prefill	98	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216848920	7216859480	10560	7	9589	void at::native::indexFuncLargeIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, (bool)1, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, T3, long, long, const T8 &, T1)	125	608	1	1	128	1	1	0	0
prefill	99	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216875704	7216877400	1696	7	9610	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	112	64	1	1	128	1	1	0	0
prefill	100	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216884120	7216885720	1600	7	9643	void at_cuda_detail::cub::DeviceReduceKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, unsigned int, cuda::std::__4::plus<void>, int>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4)	113	4	1	1	256	1	1	44	0
prefill	101	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216886424	7216887608	1184	7	9648	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, int *, int *, int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	114	1	1	1	256	1	1	44	0
prefill	102	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216901464	7216902328	864	7	9675	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	115	1	1	1	128	1	1	0	0
prefill	103	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216904184	7216906232	2048	7	9682	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	116	26	1	1	128	1	1	5120	0
prefill	104	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216977625	7216978425	800	7	9755	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	122	16	1	1	128	1	1	0	0
prefill	105	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216990297	7216991929	1632	7	9776	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	112	64	1	1	128	1	1	0	0
prefill	106	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216997177	7216998745	1568	7	9809	void at_cuda_detail::cub::DeviceReduceKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, unsigned int, cuda::std::__4::plus<void>, int>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4)	113	4	1	1	256	1	1	44	0
prefill	107	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7216999289	7217000409	1120	7	9814	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, int *, int *, int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	114	1	1	1	256	1	1	44	0
prefill	108	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7217011801	7217012633	832	7	9841	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	115	1	1	1	128	1	1	0	0
prefill	109	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7217013977	7217015865	1888	7	9848	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	116	26	1	1	128	1	1	5120	0
prefill	110	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7217069978	7217070714	736	7	9921	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	122	16	1	1	128	1	1	0	0
prefill	111	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7217081562	7217083162	1600	7	9942	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	112	64	1	1	128	1	1	0	0
prefill	112	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7217088378	7217089946	1568	7	9975	void at_cuda_detail::cub::DeviceReduceKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, unsigned int, cuda::std::__4::plus<void>, int>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4)	113	4	1	1	256	1	1	44	0
prefill	113	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7217090554	7217091674	1120	7	9980	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, int *, int *, int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	114	1	1	1	256	1	1	44	0
prefill	114	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7217101978	7217102810	832	7	10011	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	115	1	1	1	128	1	1	0	0
prefill	115	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7217104186	7217106010	1824	7	10018	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	116	26	1	1	128	1	1	5120	0
prefill	116	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7217106874	7217109114	2240	7	10024	void at::native::<unnamed>::write_indices<int>(long *, at::native::<unnamed>::TensorDims<T1>, int, T1)	117	1	1	1	256	1	1	0	0
prefill	117	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7217117242	7217120442	3200	7	10035	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	4	1	1	128	1	1	0	0
prefill	118	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7222826983	7222834055	7072	7	10061	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>>(T13)	126	192	1	1	32	4	1	0	528
prefill	119	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7222869512	7222870664	1152	7	10071	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	120	2	1	1	128	1	1	0	0
